Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
136.0,1.5596735994293685,9.089754102040697,0.0,0.012763750472440546,0.19161361736041133,1.7774497769633646,8.456216670467644,14.079372363011583,21.167204993148005,6.991539732875161,149.95791933751318,3598.990064100316,0.7,88.87248884816823,46.235681597377095,0.0,0.0,0.0,0.0,37.19862662037269,8.868810040317745,0.0,0.0
137.0,1.6644829888690142,10.754237090909712,0.0,0.012763929600667027,0.20437754696107835,2.0902349374788463,8.651642444497032,14.327236493209135,21.48116622473157,7.173306761686699,161.48713755482146,3875.691301315715,0.7,104.51174687394231,54.384363083297295,0.0,0.0,0.0,0.0,43.717571809108854,10.432735842895154,0.0,0.0
138.0,1.7405490195834665,12.494786110493179,0.0,0.012764107351637072,0.21714165431271543,2.4169977334732504,8.846057239669882,14.573818369844336,21.793503268469493,7.35413347121918,174.04715130992764,4177.131631438264,0.7,120.84988667366251,62.897190039726155,0.0,0.0,0.0,0.0,50.52783337425194,12.066549822867174,0.0,0.0
139.0,1.7896214131998127,14.284407523692991,0.0,0.014516658895950383,0.2316583132086658,2.786334799309563,9.039403446686567,14.819044925385466,22.104123572154926,7.533966278616008,186.8058458641524,4483.340300739657,0.7,139.31673996547815,73.39388695515818,0.0,0.0,0.0,0.0,50.52783337425194,17.102964356998708,0.0,0.0
140.0,1.8601569802107418,16.144564503903734,0.0,0.014516869144020946,0.24617518235268676,3.169808149297215,9.2316237728932,15.0628434939117,22.41293509228815,7.712751895535247,199.76206427264273,4794.289542543425,0.7,158.49040746486077,84.29234232911654,0.0,0.0,0.0,0.0,50.52783337425194,22.33214640228487,0.0,0.0
141.0,1.9077362170472763,18.05230072095101,0.0,0.014517077581151464,0.2606922599338382,3.5627550967916686,9.422661259258664,15.305141832645575,22.71984632135106,7.890437343940088,212.91459105996472,5109.950185439153,0.7,178.13775483958344,95.46004087124301,0.0,0.0,0.0,0.0,50.52783337425194,27.690513868118323,0.0,0.0
142.0,1.9350258730658205,19.98732659401683,0.0,0.01451728415726953,0.27520954409110776,3.9610559940559433,9.612459297252824,15.545868143360096,23.024766314922786,8.066969971797404,226.2621525802751,5430.2916619266025,0.7,198.05279970279716,106.77990065910582,0.0,0.0,0.0,0.0,50.52783337425194,33.12188973990388,0.0,0.0
143.0,1.945206048238229,21.93253264225506,0.0,0.014517488823160216,0.289727032914268,4.361238103449256,9.800961645620854,15.784951093654108,23.327604718628535,8.24229746867968,239.80341739473008,5755.282017473522,0.7,218.06190517246284,118.15322519605209,0.0,0.0,0.0,0.0,54.318941553234026,34.9408993280553,0.0,0.0
144.0,1.9393563139109693,23.871888956166032,0.0,0.014517691530465584,0.30424472444473355,4.7601722362873495,9.988112447048703,16.022319838089594,23.628271794913488,8.416367881265701,253.53699666601926,6084.887919984462,0.7,238.00861181436747,129.49108177467673,0.0,0.0,0.0,0.0,58.09822707944224,36.75423629550118,0.0,0.0
145.0,1.9213161514744472,25.79320510764048,0.0,0.014514608269387727,0.31875933271412127,5.119457505880194,10.17385624471488,16.25790403918475,23.926678449634018,8.589129628735485,268.3092659236345,6439.422382167228,0.7,255.97287529400973,142.59522555035377,0.0,0.0,0.0,0.0,61.84226815820711,38.55066264346541,0.0,0.0
146.0,1.8919796244771012,27.68518473211758,0.0,0.014514810454418945,0.3332741431685402,5.473278252168428,10.358137998723443,16.491633888256466,24.22273625845819,8.76053151805474,283.2862582439541,6798.870197854898,0.7,273.6639126084214,155.5000627996867,0.0,0.0,0.0,0.0,65.52936451515937,40.31976637490658,0.0,0.0
147.0,1.8556392110140882,29.54082394313167,0.0,0.014515010503659895,0.3477891536722001,5.820343879080217,10.540903102413564,16.72344012610616,24.5163574930678,8.930522759144516,298.46628874341525,7163.190929841966,0.7,291.01719395401085,168.15852185591666,0.0,0.0,0.0,0.0,69.14606710265365,42.055094509465526,0.0,0.0
