Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
170.0,0.4246130211831013,19.455266069582528,0.0,-4.691270737021044,-163.9915010636647,7.184083909484952,9.75,21.374587127178437,30.407810361092686,12.341363893264187,433.0708333333334,10393.7,79.9,333.5087094575696,62.663592893013345,0.0,24.41502848665186,0.0,0.0,7.37333250780071,0.0,0.0,0.0
171.0,0.6695289242259498,20.12479499380848,0.0,-5.021566966215162,-169.0130680298799,7.308200247545063,8.649999999999999,21.541222403259066,30.618881710794817,12.463563095723316,441.94375,10606.650000000001,85.45,342.0618227048058,65.0309833174556,0.0,25.94916855015668,0.0,0.0,7.367260632356344,0.0,0.0,0.0
172.0,0.7971962779437021,20.92199127175218,0.0,-5.0238074590556465,-174.03687548893555,7.46753064430834,9.15,21.70443776606163,30.825621170344732,12.583254361778529,451.3354166666667,10832.05,85.85,352.49884015686104,67.84974340650712,0.0,27.52265293459879,0.0,0.0,7.360454649673618,0.0,0.0,0.0
173.0,0.7507014894875786,21.67269276123976,0.0,-5.068264933923359,-179.1051404228589,7.609679473481566,8.9,21.86418485135166,31.02796747837877,12.70040222432455,460.675,11056.2,87.05,362.18742389089493,70.50412022010354,0.0,29.14414759932035,0.0,0.0,7.353918724995678,0.0,0.0,0.0
174.0,0.7443245779824768,22.417017339222234,0.0,-5.109139811861989,-184.2142802347209,7.747442824312123,8.3,22.02041632262015,31.225860675318856,12.814971969921444,470.01458333333335,11280.35,88.15,371.7353739424904,73.13595113458308,0.0,30.810209749218465,0.0,0.0,7.347421520713267,0.0,0.0,0.0
175.0,0.48620613117270495,22.903223470394938,0.0,-5.178127446133038,-189.39240768085392,7.78709117702768,8.9,22.173085885110417,31.41924212113986,12.926929649080973,481.73333333333335,11561.6,89.85,377.35096782226753,74.85520010770885,0.0,32.52019246935392,0.0,0.0,7.342414170931304,0.0,0.0,0.0
176.0,0.67175555608043,23.57497902647537,0.0,-4.609793328874314,-194.00220100972822,7.870389202860406,11.100000000000001,22.322148299536213,31.60805451274587,13.036242086326556,493.63958333333335,11847.35,80.4,385.13251294707226,75.52639633360104,0.0,33.95412614707854,0.0,0.0,9.982022405449616,0.0,0.0,0.0
177.0,0.722868512072732,24.2978475385481,0.0,-6.13091084199998,-200.13311185172822,7.969443381826776,11.95,22.46755939548712,31.79224190095035,13.14287689002389,505.16875,12124.05,96.5,393.5856813028908,76.2486629568211,0.0,35.417629696277416,0.0,0.0,12.82247479869,0.0,0.0,0.0
178.0,0.7142492348568419,25.01209677340494,0.0,-5.965014481161067,-206.09812633288928,8.051861454227508,10.95,22.609276084517173,31.971749707055086,13.24680246197926,518.83125,12451.949999999999,94.3,401.8884840618222,76.96231747957565,0.0,36.9132552852284,0.0,0.0,15.629058450676629,0.0,0.0,0.0
179.0,0.7583773428169669,25.77047411622191,0.0,-5.766255317420088,-211.86438165030935,8.148194394791444,10.05,22.747256372912915,32.14652473902302,13.347988006802805,532.09375,12770.25,91.5,410.7651076328819,77.72006336748602,0.0,38.440431524663325,0.0,0.0,18.609039875247237,0.0,0.0,0.0
180.0,0.9046874420365261,26.675161558258434,0.0,-5.505886616616311,-217.37026826692568,8.29473803593358,10.350000000000001,22.881459374137044,32.31651520724026,13.446403541033833,543.4083333333333,13041.8,87.94999999999999,421.6151551754782,78.62399753105291,0.0,40.00133893366828,0.0,0.0,22.163934806967013,0.0,0.0,0.0
181.0,0.8337278532627754,27.50888941152121,0.0,-5.929233625960255,-223.29950189288593,8.421784729076927,10.600000000000001,23.011845320943955,32.481670739862345,13.542019902025567,554.4854166666667,13307.65,95.55,431.4505133970131,79.45703118960023,0.0,41.6034765233351,0.0,0.0,25.439999867984838,0.0,0.0,0.0
182.0,0.7213261778269959,28.230215589348205,0.0,-5.49367461364026,-228.79317650652618,8.505767169643619,11.45,23.138375577163643,32.641942397740614,13.634808756586672,567.5916666666667,13622.2,89.5,439.7065148382978,80.1777567627829,0.0,43.242988474243745,0.0,0.0,28.27439178559748,0.0,0.0,0.0
183.0,0.5666953585594121,28.796910947907616,0.0,-5.859136103205888,-234.65231260973206,8.539769744773594,14.2,23.26101264915045,32.79728268892391,13.724742609376998,582.29375,13975.050000000001,96.5,445.809840532463,80.74398026842096,0.0,44.91387323062928,0.0,0.0,30.5011746106548,0.0,0.0,0.0
184.0,0.8860768599235649,29.682987807831182,0.0,-5.056131428158794,-239.70844403789087,8.636308776856115,15.45,23.379720196893228,32.947645582731425,13.811794811055034,600.9854166666667,14423.65,83.85,456.271408813605,81.62931934578006,0.0,46.60795062465264,0.0,0.0,33.98294078988433,0.0,0.0,0.0
185.0,0.8861450971367291,30.569132904967912,0.0,-5.016601354662899,-244.72504539255377,8.733356470112927,15.45,23.49446304478365,33.092986523392625,13.895939566174677,619.6770833333333,14872.249999999998,83.85,466.6941592475083,82.51472660353532,0.0,48.34178197814434,0.0,0.0,37.46497510163341,0.0,0.0,0.0
186.0,0.8860865131929403,31.45521941816085,0.0,-4.677101928892828,-249.4021473214466,8.830385545783633,18.299999999999997,23.60520719203954,33.233262443250084,13.977151940828996,638.4875,15323.699999999999,79.45,477.076499545912,83.4000753261261,0.0,50.11521978328487,0.0,0.0,40.94677921259138,0.0,0.0,0.0
187.0,0.7737353810198343,32.228954799180684,0.0,-5.428801732373109,-254.8309490538197,8.907163145304684,12.7,23.711919822780004,33.36843177552134,14.05540787003867,655.7979166666667,15739.15,91.55000000000001,485.8780979099379,84.1731664645306,0.0,51.92811048155934,0.0,0.0,43.987108785739835,0.0,0.0,0.0
188.0,0.7699291459104156,32.9988839450911,0.0,-5.262477753364584,-260.0934268071843,8.98190778601286,19.450000000000003,23.81456931574952,33.49845446661606,14.13068416488298,673.5416666666666,16165.0,91.05,494.59403436266217,84.94245453704724,0.0,53.7744472536171,0.0,0.0,47.012482070925515,0.0,0.0,0.0
189.0,0.9140454132456441,33.91292935833675,0.0,-4.5680435702785305,-264.6614703774628,9.068758514292568,19.6,23.91312525368795,33.62329198800474,14.202958519371165,696.8145833333333,16723.55,79.8,505.25390931459344,85.85573888000708,0.0,55.65390458419521,0.0,0.0,50.60414838121952,0.0,0.0,0.0
190.0,0.9481636265603608,34.861092984897105,0.0,-4.263216301800616,-268.92468667926346,9.08329861717975,18.25,24.007558432343878,33.74290734763558,14.272209517052177,718.9479166666666,17254.75,74.9,511.3824830838904,89.68167293965627,0.0,61.41379915038158,0.0,0.0,52.60274345904578,0.0,0.0,0.0
191.0,0.6265680026182879,35.48766098751539,0.0,-4.144194880959351,-273.0688815602228,9.033093647797333,16.05,24.097840869128433,33.857265100896015,14.33841663736085,740.3354166666667,17768.05,72.44999999999999,513.4088919552302,92.2099368328832,0.0,67.24355945753793,0.0,0.0,53.923460359460044,0.0,0.0,0.0
192.0,0.5269357483258222,36.01459673584121,0.0,-4.8984332459988105,-277.9673148062216,8.979754253873898,14.3,24.183945811407135,33.96633136111571,14.401560261698565,757.9583333333334,18191.0,84.6,514.1629692875225,94.33617472083085,0.0,73.09642082582755,0.0,0.0,55.034166532354604,0.0,0.0,0.0
193.0,-0.042854094756440725,35.97174264108477,0.0,-5.786874475411594,-283.7541892816332,8.813172366633133,16.9,24.265847744427305,34.07007380960792,14.46162167924669,773.5104166666667,18564.25,100.0,507.7641890448781,94.1632542078189,0.0,78.9578786757053,0.0,0.0,54.94383615008121,0.0,0.0,0.0
194.0,0.1769973047710599,36.14873994585582,0.0,-5.757603334508231,-289.51179261614146,8.694338745303277,15.399999999999999,24.343522398878584,34.1684617052462,14.518583092510962,790.7229166666667,18977.350000000002,97.55000000000001,504.1949428197786,94.8774558475151,0.0,84.74639043081692,0.0,0.0,55.31692148281775,0.0,0.0,0.0
195.0,0.24162122344803366,36.39036116930386,0.0,-5.754122600724918,-295.2659152168664,8.596855994431609,13.0,24.416946758084514,34.261465893573714,14.57242762259531,807.0812500000001,19369.95,95.95,501.4766674650811,95.85242139399726,0.0,90.49421277896239,0.0,0.0,55.82622491352772,0.0,0.0,0.0
196.0,0.5765848024287218,36.96694597173258,0.0,-5.6021609790589055,-300.8680761959253,8.577473356210703,11.100000000000001,24.486099064822824,34.34905881544224,14.623139314203405,822.5729166666667,19741.75,92.35,502.98929256448923,98.17899812832182,0.0,96.21104678806432,0.0,0.0,57.04158428379155,0.0,0.0,0.0
197.0,0.48970854760628946,37.45665451933887,0.0,-5.737602128240432,-306.60567832416575,8.542632545865297,14.95,24.550958827772604,34.43121451517863,14.670703140366577,837.7,20104.800000000003,95.2,503.3953832654976,100.15502057751137,0.0,101.9451247232995,0.0,0.0,58.07382077272532,0.0,0.0,0.0
198.0,0.6755952960220237,38.13224981536089,0.0,-5.602994023772328,-312.2086723479381,8.541496806491034,16.25,24.611506827586307,34.507908648275986,14.715105006896625,855.9791666666667,20543.5,93.0,506.12756958947887,102.88111445116714,0.0,107.68383209252617,0.0,0.0,59.4978802867255,0.0,0.0,0.0
199.0,0.623567251752002,38.75581706711289,0.0,-5.468277492820497,-317.6769498407586,8.52625320404153,16.6,24.66772512258485,34.57911848860748,14.756331756562224,876.6708333333335,21040.100000000002,90.85,508.1762598172042,105.3972700177063,0.0,113.45368638584624,0.0,0.0,60.81227202791287,0.0,0.0,0.0
200.0,0.5235903364056186,39.27940740351851,0.0,-5.52400298804221,-323.2009528288008,8.492435476485968,17.549999999999997,24.71959705407414,34.644822935160576,14.794371172987702,897.9208333333335,21550.100000000002,91.85,508.9480429953462,107.51000883750737,0.0,119.24689574776237,0.0,0.0,61.915926544732756,0.0,0.0,0.0
201.0,0.6452495285517899,39.9246569320703,0.0,-5.091948068324339,-328.2929008971251,8.488513664025014,16.950000000000003,24.76710725128138,34.705002518289746,14.829211984273012,918.9312500000001,22054.350000000002,84.4,511.2364411948468,110.11365453652503,0.0,125.04890343790932,0.0,0.0,63.276021464648174,0.0,0.0,0.0
202.0,0.606200934994269,40.53085786706457,0.0,-4.850417179115058,-333.1433180762402,8.478719325076035,16.85,24.810241635909797,34.75963940548574,14.860843866333852,940.6354166666667,22575.25,80.4,513.009144212603,112.55973529644554,0.0,130.87699886753057,0.0,0.0,64.55380746161617,0.0,0.0,0.0
203.0,0.6202980108962229,41.15115587796079,0.0,-4.942076699134015,-338.0853947753742,8.4752743318423,16.35,24.848987426310295,34.80871740665971,14.889257445960883,962.56875,23101.65,81.75,514.9383933934613,115.06269915262065,0.0,136.72530311155424,0.0,0.0,65.86130810458003,0.0,0.0,0.0
204.0,0.6130111585427722,41.764167036503565,0.0,-4.9767164961695,-343.0621112715437,8.473888580211025,18.049999999999997,24.883333141268984,34.85222197894071,14.914444303597255,984.6625,23631.9,82.6,516.7542835602034,117.53625983847185,0.0,142.5956007962397,0.0,0.0,67.15344909142706,0.0,0.0,0.0
205.0,0.5827613769489985,42.34692841345257,0.0,-5.26409147099026,-348.32620274253395,8.469501554200344,19.299999999999997,24.91326860340928,34.89014023098508,14.936396975833471,1007.3104166666667,24175.45,87.55000000000001,518.1701882861663,119.88775966219482,0.0,148.486599628826,0.0,0.0,68.38182780886711,0.0,0.0,0.0
206.0,0.44308197948588335,42.79001039293845,0.0,-6.000851205612844,-354.3270539481468,8.440832179478958,18.200000000000003,24.938784942207686,34.922460926796404,14.95510895761897,1029.7875000000001,24714.9,89.75,517.818593549361,121.67563929503993,0.0,154.3937397752883,0.0,0.0,69.31578207421525,0.0,0.0,0.0
207.0,0.36732412341811943,43.15733451635657,0.0,-6.430007677420042,-360.75706162556685,8.403116513457109,17.55,24.959874596622335,34.949174489054954,14.970574704189712,1049.6354166666667,25191.25,95.7,516.5211236097758,123.15782848195734,0.0,160.29687174175103,0.0,0.0,70.09004947328592,0.0,0.0,0.0
208.0,0.5078275990192409,43.665162115375814,0.0,-6.1911742960145375,-366.9482359215814,8.397519747358333,15.55,24.976531317333464,34.97027300195572,14.982789632711206,1069.775,25674.600000000002,91.45,517.0001356094705,125.20696309658695,0.0,166.1852125509025,0.0,0.0,71.16047836483291,0.0,0.0,0.0
209.0,0.6335258154595845,44.2986879308354,0.0,-6.053878269213848,-373.0021141907952,8.421222926623026,14.8,24.988750168595253,34.985750213553985,14.99175012363652,1088.9208333333333,26134.1,89.25,519.049743181762,127.76330245314583,0.0,172.07901409685044,0.0,0.0,72.49586135252105,0.0,0.0,0.0
210.0,0.418392935954755,44.717080866790155,0.0,-6.135243415505153,-379.1373576063004,8.404194005491762,14.0,24.996527529698362,34.99560153761793,14.997453521778798,1106.7375,26561.699999999997,90.45,518.378560063686,129.45155935221388,0.0,177.99618116912254,0.0,0.0,73.37777459931993,0.0,0.0,0.0
211.0,0.4895257059995226,45.20660657278968,0.0,-5.997699816002742,-385.13505742230313,8.40445923772864,15.4,24.99986109604285,34.99982405498761,14.99989813709809,1124.19375,26980.649999999998,88.6,518.6069205713941,131.42684401742684,0.0,183.90569675384856,0.0,0.0,74.40962568395737,0.0,0.0,0.0
212.0,0.3910997739665788,45.59770634675626,0.0,-5.342788506870572,-390.4778459291737,8.387281617050078,18.950000000000003,24.99874987982107,34.998416514440024,14.999083245202119,1143.3854166666665,27441.249999999996,79.69999999999999,517.5985726596203,133.0049703070505,0.0,189.81781564836245,0.0,0.0,75.2340087981084,0.0,0.0,0.0
213.0,0.49295467147478805,46.09066101823105,0.0,-5.700142006501877,-396.1779879356756,8.394632733929674,19.25,24.99319421031036,34.99137933305979,14.99500908756093,1165.3291666666664,27967.899999999994,84.9,517.8788188133448,134.99409118727286,0.0,195.7184393766821,0.0,0.0,76.2730876579198,0.0,0.0,0.0
214.0,0.26881451805337275,46.35947553628443,0.0,-6.448249294503292,-402.6262372301789,8.359796213044222,17.4,24.983195733775503,34.97871459611564,14.987676871435369,1185.8166666666664,28459.59999999999,95.55,515.3455080651596,136.0787843684272,0.0,201.62225791115424,0.0,0.0,76.83971071493232,0.0,0.0,0.0
215.0,0.39899005313978864,46.75846558942422,0.0,-6.04735152582126,-408.6735887560002,8.354011416483209,15.149999999999999,24.968757412980885,34.96042605644246,14.977088769519316,1203.839583333333,28892.14999999999,88.95,514.4732718448527,137.68874871530522,0.0,207.49719670309705,0.0,0.0,77.68072542375384,0.0,0.0,0.0
216.0,0.395772778110022,47.15423836753424,0.0,-5.7133349743640345,-414.38692373036423,8.350139372310576,14.05,24.949883526312554,34.936519133329234,14.963247919295874,1221.445833333333,29314.69999999999,83.85,513.5706395903478,139.28573103906947,0.0,213.36219200212835,0.0,0.0,78.51495857097736,0.0,0.0,0.0
217.0,0.3964510308518146,47.550689398386055,0.0,-5.708540765695834,-420.09546449606006,8.349028720713793,14.85,24.926579666510463,34.907000910913254,14.946158422107672,1238.908333333333,29733.799999999996,83.9,512.6868015573933,140.88545017976404,0.0,219.21689729345832,0.0,0.0,79.35062137923542,0.0,0.0,0.0
218.0,0.29554603453141726,47.846235432917474,0.0,-5.914789694184295,-426.0102541902444,8.33063308796472,15.3,24.898852739011215,34.871880136080875,14.925825341941557,1257.0312499999998,30168.749999999993,96.5,510.54785063330894,142.07800767515116,0.0,225.0615268312126,0.0,0.0,79.9735906994448,0.0,0.0,0.0
