date	time	Temperature	Relative_humidity	Predicted_PAR
2015/3/21	4	4.7	93.5	0
2015/3/21	5	4.7	94	0
2015/3/21	6	4.6	93.3	0.9
2015/3/21	7	4.2	90.6	20.32
2015/3/21	8	2.5	90.5	88.53
2015/3/21	9	2.3	86.8	154.92
2015/3/21	10	2.6	79.9	286.58
2015/3/21	11	2.5	76.9	315.49
2015/3/21	12	2.6	73.6	334.46
2015/3/21	13	2.8	69.1	395.89
2015/3/21	14	3.1	66.4	444.21
2015/3/21	15	2.8	66.5	217.93
2015/3/21	16	2.8	63.6	186.54
2015/3/21	17	2.5	60.1	91.69
2015/3/21	18	2.1	65.7	9.03
2015/3/21	19	1.9	59.9	0
2015/3/21	20	1.6	61.7	0
2015/3/21	21	1.3	52.9	0
2015/3/21	22	1.1	56.3	0
2015/3/21	23	0.5	61.6	0
2015/3/22	0	-0.7	71.4	0
2015/3/22	1	-1.6	74.9	0
2015/3/22	2	-1.9	69.8	0
2015/3/22	3	-2.6	67	0
2015/3/22	4	-3.6	74.4	0
2015/3/22	5	-3	75.2	0
2015/3/22	6	-2.7	76.9	8.36
2015/3/22	7	-2	73	118.34
2015/3/22	8	-1.5	71.4	235.09
2015/3/22	9	-0.6	64.2	492.77
2015/3/22	10	0.4	52	700.53
2015/3/22	11	1.5	48.5	963.86
2015/3/22	12	2.6	44	1095.29
2015/3/22	13	3.1	45.3	807.58
2015/3/22	14	3.4	53	642.5
2015/3/22	15	3.1	58.6	321.36
2015/3/22	16	3	60.9	296.29
2015/3/22	17	2.7	62.2	220.41
2015/3/22	18	2.2	65.1	27.78
2015/3/22	19	1.8	68.5	0
2015/3/22	20	1.3	71	0
2015/3/22	21	0.6	74.1	0
2015/3/22	22	0.4	75.2	0
2015/3/22	23	0.9	71.5	0
2015/3/23	0	1	70.5	0
2015/3/23	1	1	71.2	0
2015/3/23	2	0.9	73.9	0
2015/3/23	3	0.9	77	0
2015/3/23	4	1.3	78.4	0
2015/3/23	5	1.7	79.6	0
2015/3/23	6	2.2	80.7	25.29
2015/3/23	7	2.7	81.1	114.95
2015/3/23	8	3.5	79.4	218.38
2015/3/23	9	4.4	76.6	391.82
2015/3/23	10	5	74.1	497.28
2015/3/23	11	5.1	73.9	467.7
2015/3/23	12	6	71.4	701.66
2015/3/23	13	6.4	69.4	635.72
2015/3/23	14	5.7	73	271.45
2015/3/23	15	5.3	76.8	127.14
2015/3/23	16	5.1	80.2	86.49
2015/3/23	17	4.9	83.6	42
2015/3/23	18	4.6	88	1.81
2015/3/23	19	4.4	90.9	0
2015/3/23	20	4.5	91.4	0
2015/3/23	21	4.6	93.6	0
2015/3/23	22	4.7	94.7	0
2015/3/23	23	4.7	95.2	0
2015/3/24	0	4.9	95.5	0
2015/3/24	1	5	95.1	0
2015/3/24	2	4.7	92.5	0
2015/3/24	3	4.4	92.3	0
2015/3/24	4	4.1	92.4	0
2015/3/24	5	3.7	93.7	0
2015/3/24	6	3	94.9	6.1
2015/3/24	7	2.7	95.5	116.08
2015/3/24	8	2.9	95.8	244.58
2015/3/24	9	3.5	95.8	381.66
2015/3/24	10	4.5	94.4	735.31
2015/3/24	11	5.9	81.3	1161.23
2015/3/24	12	7.3	65.2	1130.75
2015/3/24	13	9	54.8	1297.64
2015/3/24	14	9.7	49.3	1131.2
2015/3/24	15	9.8	47	969.95
2015/3/24	16	9.4	48.1	436.54
2015/3/24	17	8.2	58.2	198.96
2015/3/24	18	6.7	66	16.71
2015/3/24	19	5.6	72	0
2015/3/24	20	5.4	74.5	0
2015/3/24	21	5.2	77.4	0
2015/3/24	22	4.8	81	0
2015/3/24	23	4.5	84.4	0
2015/3/25	0	4.7	85.8	0
2015/3/25	1	4.6	89	0
2015/3/25	2	4.6	90.5	0
2015/3/25	3	4.5	90.9	0
2015/3/25	4	4.4	91.5	0
2015/3/25	5	4.5	92.5	0
2015/3/25	6	4.6	92.8	6.77
2015/3/25	7	4.6	93.4	51.72
2015/3/25	8	4.9	93.6	183.6
2015/3/25	9	5.3	91.9	273.48
2015/3/25	10	6.2	89.3	453.47
2015/3/25	11	6.7	84.7	366.53
2015/3/25	12	5.7	85.5	309.17
2015/3/25	13	5.2	90.6	199.86
2015/3/25	14	4.8	89.5	116.98
2015/3/25	15	4.8	90.3	158.76
2015/3/25	16	4.6	89.5	71.36
2015/3/25	17	4.3	90	21
2015/3/25	18	4.2	91	0.9
2015/3/25	19	4	90.9	0
2015/3/25	20	3.8	90.8	0
2015/3/25	21	3.5	91	0
2015/3/25	22	3.2	90.2	0
2015/3/25	23	3	90.5	0
2015/3/26	0	3.1	90.8	0
2015/3/26	1	3.2	90.6	0
2015/3/26	2	3.4	90.5	0
2015/3/26	3	3.6	91.3	0
2015/3/26	4	3.9	92.5	0
2015/3/26	5	4	92.4	0
2015/3/26	6	4.1	92.8	2.71
2015/3/26	7	4.2	94.1	11.74
2015/3/26	8	3.5	90.4	129.85
2015/3/26	9	3	87.8	148.37
2015/3/26	10	3.6	85.8	420.28
2015/3/26	11	4.6	81	360.2
2015/3/26	12	5.4	77.7	349.14
2015/3/26	13	5.9	75.9	442.41
2015/3/26	14	6.3	74.1	378.5
2015/3/26	15	5.9	75.9	376.69
2015/3/26	16	6.2	73.5	437.21
2015/3/26	17	6.1	71.1	211.38
2015/3/26	18	5.4	71.9	51.04
2015/3/26	19	4.7	78	0
2015/3/26	20	3.6	82.3	0
2015/3/26	21	3.1	84.7	0
2015/3/26	22	2.6	86.8	0
2015/3/26	23	2.4	87.5	0
2015/3/27	0	2	89.1	0
2015/3/27	1	1.9	90	0
2015/3/27	2	1.9	89.8	0
2015/3/27	3	1.7	89.6	0
2015/3/27	4	1.1	90.4	0
2015/3/27	5	1.3	92	0
2015/3/27	6	1.7	91.3	9.71
2015/3/27	7	2.1	92	125.11
2015/3/27	8	3.3	91.7	322.04
2015/3/27	9	4.9	87.3	625.56
2015/3/27	10	6.2	75.3	749.09
2015/3/27	11	7.3	60.2	1086.71
2015/3/27	12	7.4	61.8	432.02
2015/3/27	13	7	69.2	474.02
2015/3/27	14	6.7	72.7	485.77
2015/3/27	15	7.3	63.2	693.31
2015/3/27	16	6.9	69.7	515.35
2015/3/27	17	6.2	70.5	270.77
2015/3/27	18	5.4	75.8	36.81
2015/3/27	19	4.3	77	0
2015/3/27	20	3.3	83	0
2015/3/27	21	3.4	86.8	0
2015/3/27	22	3.2	89.5	0
2015/3/27	23	3.3	89.5	0
2015/3/28	0	3.3	89.9	0
2015/3/28	1	3.2	91.2	0
2015/3/28	2	3	92.2	0
2015/3/28	3	2.7	92.2	0
2015/3/28	4	1.8	92.8	0
2015/3/28	5	1.5	93.6	0
2015/3/28	6	1.9	94.4	39.52
2015/3/28	7	3.1	93.7	165.31
2015/3/28	8	4.2	90.4	482.61
2015/3/28	9	5.3	80.9	630.98
2015/3/28	10	6	72	904.46
2015/3/28	11	6.9	64	963.86
2015/3/28	12	7.5	54.3	1091.9
2015/3/28	13	7.8	52.5	879.39
2015/3/28	14	7.4	54.8	507.45
2015/3/28	15	7.3	57.1	413.95
2015/3/28	16	7.1	56	202.57
2015/3/28	17	6.4	65.1	58.49
2015/3/28	18	5.2	78.4	5.87
2015/3/28	19	4.6	85.2	0
2015/3/28	20	4.4	88.3	0
2015/3/28	21	4.7	90.2	0
2015/3/28	22	5.3	91.6	0
2015/3/28	23	5.8	93	0
2015/3/29	0	6.3	93.9	0
2015/3/29	1	6.7	95	0
2015/3/29	2	7.1	94.9	0
2015/3/29	3	6.9	94.3	0
2015/3/29	4	6.5	93.9	0
2015/3/29	5	6.2	94.1	0
2015/3/29	6	6.2	93.3	9.26
2015/3/29	7	6.1	93.4	71.81
2015/3/29	8	5.9	90.7	425.92
2015/3/29	9	6.7	84.9	796.74
2015/3/29	10	7.8	77.9	815.94
2015/3/29	11	7.9	75.4	588.3
2015/3/29	12	7.7	77.4	378.95
2015/3/29	13	7.1	87.2	485.54
2015/3/29	14	7.3	85.9	726.05
2015/3/29	15	7.5	80.6	406.95
2015/3/29	16	7	83.6	399.27
2015/3/29	17	6.7	81.8	243.45
2015/3/29	18	6.2	84.1	54.2
2015/3/29	19	5.6	86.8	0
2015/3/29	20	5.4	89	0
2015/3/29	21	5.2	91.5	0
2015/3/29	22	4.9	90.8	0
2015/3/29	23	4.8	91.9	0
2015/3/30	0	4.7	90.9	0
2015/3/30	1	4	89.8	0
2015/3/30	2	3.6	88.8	0
2015/3/30	3	3.7	90.1	0
2015/3/30	4	3.9	90.5	0
2015/3/30	5	4.1	88.3	0
2015/3/30	6	4.2	86.3	36.13
2015/3/30	7	4.3	85.3	220.41
2015/3/30	8	4.8	82.3	426.37
2015/3/30	9	5.3	78.8	460.02
2015/3/30	10	5.8	75.4	703.47
2015/3/30	11	6.1	73.9	804.87
2015/3/30	12	6.8	70.2	1112.23
2015/3/30	13	7.2	67.6	1171.17
2015/3/30	14	7.6	65.4	1076.32
2015/3/30	15	7.1	67.8	739.38
2015/3/30	16	6.5	71.7	353.2
2015/3/30	17	5.8	69.5	247.96
2015/3/30	18	5.3	71.8	74.52
2015/3/30	19	4.5	78	1.35
2015/3/30	20	4.2	76.4	0
2015/3/30	21	3.6	77.5	0
2015/3/30	22	2.9	80	0
2015/3/30	23	2.2	82.2	0
2015/3/31	0	1.7	83.7	0
2015/3/31	1	1.8	86	0
2015/3/31	2	2.1	88.8	0
2015/3/31	3	2.4	89.8	0
2015/3/31	4	2.2	90.9	0
2015/3/31	5	1.8	90.7	0
2015/3/31	6	1.1	92.8	13.32
2015/3/31	7	0.6	94.1	52.84
2015/3/31	8	0.8	94.2	148.37
2015/3/31	9	1.6	92.8	193.76
2015/3/31	10	1.8	92.2	268.29
2015/3/31	11	2.1	91.4	333.33
2015/3/31	12	2.5	90.3	373.3
2015/3/31	13	2.9	89.8	446.7
2015/3/31	14	3.1	88.2	336.72
2015/3/31	15	3	88.9	277.1
2015/3/31	16	2.9	89.4	191.51
2015/3/31	17	3.1	88.8	121.95
2015/3/31	18	2.9	90.4	39.52
2015/3/31	19	2.7	91.1	0
2015/3/31	20	2.5	92.6	0
2015/3/31	21	2.7	90.8	0
2015/3/31	22	2.1	87.5	0
2015/3/31	23	2	90.5	0
2015/4/1	0	2.1	91.5	0
2015/4/1	1	2	89.7	0
2015/4/1	2	1.7	89.2	0
2015/4/1	3	1.9	88.7	0
2015/4/1	4	2	86.8	0
2015/4/1	5	1.6	89.1	0
2015/4/1	6	1.6	88.8	106.14
2015/4/1	7	2	90.1	169.15
2015/4/1	8	3.4	84	245.03
2015/4/1	9	4.4	74	628.04
2015/4/1	10	5.1	65.4	989.15
2015/4/1	11	5.2	62.8	1141.14
2015/4/1	12	5.4	56.9	1300.57
2015/4/1	13	5.5	53.6	1321.12
2015/4/1	14	5.5	51.9	1211.37
2015/4/1	15	5.4	53.8	1074.97
2015/4/1	16	5.1	52.4	757.9
2015/4/1	17	4.6	52.4	361.56
2015/4/1	18	3.9	64.8	108.17
2015/4/1	19	3.2	70.9	0.68
2015/4/1	20	2.5	74.6	0
2015/4/1	21	1.6	80.7	0
2015/4/1	22	1.2	83.2	0
2015/4/1	23	0.9	82.4	0
2015/4/2	0	0.7	79.3	0
2015/4/2	1	0.8	78.1	0
2015/4/2	2	0.5	79.8	0
2015/4/2	3	0.6	78.1	0
2015/4/2	4	0.5	79.2	0
2015/4/2	5	0.9	79.2	0
2015/4/2	6	1.1	77.5	82.43
2015/4/2	7	1.7	73.1	328.14
2015/4/2	8	2.8	67.7	760.61
2015/4/2	9	3.8	65.6	963.86
2015/4/2	10	4.7	64	963.4
2015/4/2	11	5.4	61.5	1157.62
2015/4/2	12	6.3	56.8	1339.42
2015/4/2	13	6.7	53.7	1449.17
2015/4/2	14	7.2	52.7	1336.03
2015/4/2	15	7.2	51	1111.33
2015/4/2	16	7.1	48.3	800.13
2015/4/2	17	6.9	48.3	445.34
2015/4/2	18	5.2	62.5	134.37
2015/4/2	19	3.4	71.8	0
2015/4/2	20	2.3	80	0
2015/4/2	21	1.6	84.8	0
2015/4/2	22	1.1	88.3	0
2015/4/2	23	1	89.4	0
2015/4/3	0	0.9	88.4	0
2015/4/3	1	0.4	88.3	0
2015/4/3	2	0.2	87.5	0
2015/4/3	3	-0.1	87.2	0
2015/4/3	4	-0.5	87.1	0
2015/4/3	5	-0.7	87.1	0
2015/4/3	6	-0.8	87.6	91.91
2015/4/3	7	0.8	86.1	401.76
2015/4/3	8	3.1	79.1	766.93
2015/4/3	9	4.8	68.6	1083.32
2015/4/3	10	5.7	58.3	1326.54
2015/4/3	11	6.6	55.5	1481.01
2015/4/3	12	7.2	53.1	1538.38
2015/4/3	13	7.7	52.9	1514.44
2015/4/3	14	8.1	49.1	1402.65
2015/4/3	15	8.1	45.4	1151.07
2015/4/3	16	7.9	46.1	821.36
2015/4/3	17	7.3	47	461.6
2015/4/3	18	5.8	56.1	138.66
2015/4/3	19	3.7	65.4	0
2015/4/3	20	2.5	70.2	0
2015/4/3	21	1.7	74.2	0
2015/4/3	22	1.1	81.7	0
2015/4/3	23	0.3	84.7	0
2015/4/4	0	-0.2	86.6	0
2015/4/4	1	-0.2	88.8	0
2015/4/4	2	0	89.3	0
2015/4/4	3	0.2	88.9	0
2015/4/4	4	0.1	89.2	0
2015/4/4	5	-0.1	91.1	0
2015/4/4	6	-0.2	93	106.82
2015/4/4	7	1.1	93.4	415.31
2015/4/4	8	2.9	89.8	776.87
2015/4/4	9	5.1	73.8	1100.03
2015/4/4	10	7	54.8	1345.74
2015/4/4	11	8.1	39.8	1512.86
2015/4/4	12	8.3	38.6	1369.23
2015/4/4	13	8.2	40.9	1058.25
2015/4/4	14	8.3	41.3	1030.93
2015/4/4	15	8	43	781.83
2015/4/4	16	7.3	47.1	459.8
2015/4/4	17	7	49.1	317.75
2015/4/4	18	6.3	55.7	192.64
2015/4/4	19	4.1	58.1	0
2015/4/4	20	2.1	66.6	0
2015/4/4	21	1	72.9	0
2015/4/4	22	0.4	76.5	0
2015/4/4	23	0.2	78.8	0
2015/4/5	0	0	80.8	0
2015/4/5	1	-0.2	85.1	0
2015/4/5	2	0.1	89.4	0
2015/4/5	3	-0.5	91.4	0
2015/4/5	4	-0.8	92.7	0
2015/4/5	5	-0.7	93	1.81
2015/4/5	6	-0.2	92.3	110.43
2015/4/5	7	0.9	91	404.24
2015/4/5	8	3	86.2	737.8
2015/4/5	9	4.8	76.8	1007.89
2015/4/5	10	5.4	67.3	950.53
2015/4/5	11	6.5	60.7	1093.48
2015/4/5	12	7	64.2	1086.94
2015/4/5	13	7	63.9	556
2015/4/5	14	7.7	60.5	1207.76
2015/4/5	15	6.8	67.1	596.88
2015/4/5	16	5.6	76.2	309.39
2015/4/5	17	4.5	87.9	41.78
2015/4/5	18	4.3	87.7	17.61
2015/4/5	19	4.3	84.3	0
2015/4/5	20	4	86.5	0
2015/4/5	21	3.9	86.5	0
2015/4/5	22	3.6	86.1	0
2015/4/5	23	2.5	86.8	0
2015/4/6	0	1.5	90	0
2015/4/6	1	1.7	92.9	0
2015/4/6	2	0.7	91.4	0
2015/4/6	3	0	92.9	0
2015/4/6	4	-0.2	94.6	0
2015/4/6	5	-1.8	94.8	0
2015/4/6	6	-1.3	95.2	123.76
2015/4/6	7	-0.3	94.6	417.57
2015/4/6	8	2.9	89.9	781.16
2015/4/6	9	6	66	1093.48
2015/4/6	10	7.8	46.8	1330.84
2015/4/6	11	8.6	40.1	1483.95
2015/4/6	12	9.3	40.4	1534.31
2015/4/6	13	10	40.8	1483.72
2015/4/6	14	10.5	36.7	1343.03
2015/4/6	15	11	35.2	1138.2
2015/4/6	16	11.4	34.6	833.1
2015/4/6	17	10.4	39.8	461.6
2015/4/6	18	7.7	53.3	98.69
2015/4/6	19	6	64.6	1.35
2015/4/6	20	4.5	76.8	0
2015/4/6	21	3.7	82.6	0
2015/4/6	22	3.8	89.1	0
2015/4/6	23	4.4	88.9	0
2015/4/7	0	5.1	85.5	0
2015/4/7	1	5.3	83.8	0
2015/4/7	2	5.3	84.2	0
2015/4/7	3	5.4	84.3	0
2015/4/7	4	5.4	85.1	0
2015/4/7	5	5.1	86.5	0
2015/4/7	6	5	87.8	19.65
2015/4/7	7	5.5	86.8	68.65
2015/4/7	8	5.8	88.4	124.66
2015/4/7	9	6.1	89.3	173.44
2015/4/7	10	6.4	89.1	199.86
2015/4/7	11	6.7	89.3	380.08
2015/4/7	12	7.6	85.5	694.44
2015/4/7	13	9.2	79	975.15
2015/4/7	14	9.4	77.5	810.52
2015/4/7	15	9.2	73	995.25
2015/4/7	16	8.8	77.4	482.61
2015/4/7	17	8.6	77.1	326.55
2015/4/7	18	7.8	79.6	119.47
2015/4/7	19	6.9	83.9	5.19
2015/4/7	20	6.4	87.1	0
2015/4/7	21	6.2	88.1	0
2015/4/7	22	6.2	88.4	0
2015/4/7	23	6.2	88.5	0
2015/4/8	0	6.4	89	0
2015/4/8	1	6.3	89.1	0
2015/4/8	2	6.1	90	0
2015/4/8	3	6	90.6	0
2015/4/8	4	5.7	90.1	0
2015/4/8	5	5.4	88.3	1.81
2015/4/8	6	5.7	86.8	123.76
2015/4/8	7	6.3	86	119.01
2015/4/8	8	6.8	83.5	205.96
2015/4/8	9	7.8	76.8	472.67
2015/4/8	10	9.6	67.7	1203.92
2015/4/8	11	11.5	54.5	1448.04
2015/4/8	12	12.7	49.9	1531.6
2015/4/8	13	14	43.7	1501.79
2015/4/8	14	14.6	40.9	1360.19
2015/4/8	15	14.6	41.6	1141.14
2015/4/8	16	13.3	42.2	827.45
2015/4/8	17	12.3	43.6	504.74
2015/4/8	18	11.1	46.9	166.66
2015/4/8	19	9.3	50.5	2.71
2015/4/8	20	7.4	56.6	0
2015/4/8	21	6.8	63.1	0
2015/4/8	22	6.2	65.8	0
2015/4/8	23	5.4	72.1	0
2015/4/9	0	5.2	78.4	0
2015/4/9	1	5	83.8	0
2015/4/9	2	4.3	85.2	0
2015/4/9	3	3.8	89.8	0
2015/4/9	4	3	93.2	0
2015/4/9	5	3.2	95.4	2.26
2015/4/9	6	3.4	95.3	84.91
2015/4/9	7	4.1	95.5	295.62
2015/4/9	8	5.5	83.2	777.54
2015/4/9	9	7.7	64.5	1126.91
2015/4/9	10	8.9	61.3	1008.35
2015/4/9	11	10.1	55	1470.85
2015/4/9	12	11	53.8	1505.18
2015/4/9	13	11.9	52.8	1489.6
2015/4/9	14	12	52.4	1362.68
2015/4/9	15	12	52.8	1159.65
2015/4/9	16	11.8	53.4	880.75
2015/4/9	17	11.4	53.4	528.45
2015/4/9	18	10.4	52.6	188.8
2015/4/9	19	8.3	63.7	8.81
2015/4/9	20	6.1	81	0
2015/4/9	21	5.2	90.8	0
2015/4/9	22	5	90.9	0
2015/4/9	23	5	91.4	0
2015/4/10	0	4.6	92.4	0
2015/4/10	1	4.1	93.5	0
2015/4/10	2	3.8	94.5	0
2015/4/10	3	3.8	94.7	0
2015/4/10	4	3.5	94.8	0
2015/4/10	5	3.7	95.2	0
2015/4/10	6	3.8	95.3	36.36
2015/4/10	7	3.7	95.2	105.46
2015/4/10	8	3.8	94.9	194.22
2015/4/10	9	4.4	94.3	306.46
2015/4/10	10	5	92.9	442.18
2015/4/10	11	6.2	88.8	679.53
2015/4/10	12	7.6	84.4	1010.6
2015/4/10	13	9.5	77.4	1415.52
2015/4/10	14	11.1	71.2	1332.64
2015/4/10	15	12.4	64.5	1137.97
2015/4/10	16	13.3	57.7	841
2015/4/10	17	13.4	56.7	490.96
2015/4/10	18	12.6	59.4	156.95
2015/4/10	19	11.1	64.2	1.13
2015/4/10	20	9.5	73.5	0
2015/4/10	21	7.3	80.2	0
2015/4/10	22	6.3	85.7	0
2015/4/10	23	6	86.5	0
2015/4/11	0	5.7	87.4	0
2015/4/11	1	6	85.9	0
2015/4/11	2	6.2	84.5	0
2015/4/11	3	6.7	83	0
2015/4/11	4	6.8	81.4	0
2015/4/11	5	7.3	81.6	14.9
2015/4/11	6	7.4	84.3	136.85
2015/4/11	7	8.1	84.2	339.43
2015/4/11	8	9.5	81.3	729.89
2015/4/11	9	12	73	1068.64
2015/4/11	10	14.6	61.7	1278.22
2015/4/11	11	16.8	49.3	1407.39
2015/4/11	12	18.5	37.4	1438.78
2015/4/11	13	19.2	33.8	1278.67
2015/4/11	14	19.2	34.4	754.51
2015/4/11	15	18.8	34.5	604.1
2015/4/11	16	16.6	48.4	605.01
2015/4/11	17	12.6	67.3	121.27
2015/4/11	18	8.9	86.8	14
2015/4/11	19	7.9	89.5	1.35
2015/4/11	20	6.8	87.4	0
2015/4/11	21	5.5	88.5	0
2015/4/11	22	5.1	83.5	0
2015/4/11	23	5	81.4	0
2015/4/12	0	5.2	80.2	0
2015/4/12	1	5.2	81.8	0
2015/4/12	2	5.3	82.2	0
2015/4/12	3	5.2	82.3	0
2015/4/12	4	5.2	80.5	0
2015/4/12	5	5	81.8	12.19
2015/4/12	6	5.3	82	181.57
2015/4/12	7	6.4	79.2	518.29
2015/4/12	8	7.6	73	758.12
2015/4/12	9	8.2	66.6	907.4
2015/4/12	10	8.6	63.4	884.36
2015/4/12	11	9.3	57	1242.99
2015/4/12	12	9.7	52.6	1199.85
2015/4/12	13	9.7	52.5	899.49
2015/4/12	14	9.4	55	582.42
2015/4/12	15	8.6	60.2	348.46
2015/4/12	16	6.1	76.1	154.24
2015/4/12	17	4.9	84.3	89.66
2015/4/12	18	3.9	86.3	40.2
2015/4/12	19	3.1	90.5	3.84
2015/4/12	20	3.2	91.5	0
2015/4/12	21	2.9	91.6	0
2015/4/12	22	2.5	91.9	0
2015/4/12	23	2.5	92.4	0
2015/4/13	0	3	93.5	0
2015/4/13	1	3.4	90.7	0
2015/4/13	2	3.5	88.7	0
2015/4/13	3	3.8	84.5	0
2015/4/13	4	3.8	82.2	0
2015/4/13	5	4	75.9	10.61
2015/4/13	6	4.1	79.6	136.63
2015/4/13	7	4.7	77.6	416.44
2015/4/13	8	5.7	71.8	759.03
2015/4/13	9	6.2	65	993.44
2015/4/13	10	6.4	60.6	1200.76
2015/4/13	11	6.5	59.4	1355.9
2015/4/13	12	6.9	57.6	1568.86
2015/4/13	13	7.3	53.3	1572.93
2015/4/13	14	6.9	49.5	1267.83
2015/4/13	15	6.6	50.7	969.05
2015/4/13	16	6.2	50.6	671.18
2015/4/13	17	5.7	55.3	500.9
2015/4/13	18	5.3	56.9	264.22
2015/4/13	19	4.3	60.6	18.07
2015/4/13	20	3.6	65.4	0
2015/4/13	21	3	70	0
2015/4/13	22	2.4	75.5	0
2015/4/13	23	2.7	77.9	0
2015/4/14	0	2.7	79.9	0
2015/4/14	1	2.3	82.4	0
2015/4/14	2	2	85.9	0
2015/4/14	3	2.9	87.5	0
2015/4/14	4	3.2	88.7	0
2015/4/14	5	3.6	89.6	0.9
2015/4/14	6	4.1	90.2	31.16
2015/4/14	7	4.6	87.9	110.66
2015/4/14	8	5.4	88.4	182.92
2015/4/14	9	6.1	91.8	244.8
2015/4/14	10	7	93	172.99
2015/4/14	11	7.8	93.1	176.6
2015/4/14	12	8.2	92.9	147.69
2015/4/14	13	8.6	91.3	227.87
2015/4/14	14	9.2	87.9	322.49
2015/4/14	15	9.1	88.3	187.44
2015/4/14	16	9.2	85	121.72
2015/4/14	17	8.7	85.3	103.66
2015/4/14	18	8.5	86.9	66.62
2015/4/14	19	8.2	88.4	0
2015/4/14	20	7.9	89.7	0
2015/4/14	21	7.6	90.9	0
2015/4/14	22	7.2	92.7	0
2015/4/14	23	7	94.3	0
2015/4/15	0	6.9	94.9	0
2015/4/15	1	6.9	95.4	0
2015/4/15	2	7.1	95.4	0
2015/4/15	3	7.2	95.4	0
2015/4/15	4	7.4	95.1	0
2015/4/15	5	7.5	95	2.71
2015/4/15	6	7.7	95	34.1
2015/4/15	7	7.9	94.5	83.11
2015/4/15	8	8	94.5	166.21
2015/4/15	9	8.4	92.8	276.87
2015/4/15	10	9.1	89.5	553.97
2015/4/15	11	8.7	89.2	200.99
2015/4/15	12	7.9	92.7	250
2015/4/15	13	7.9	92.4	267.61
2015/4/15	14	7.9	92.2	272.81
2015/4/15	15	7.9	92.2	163.5
2015/4/15	16	7.6	90.3	244.8
2015/4/15	17	7.5	82	472.22
2015/4/15	18	7	77	253.61
2015/4/15	19	6.1	76.4	25.07
2015/4/15	20	5.5	83.8	0
2015/4/15	21	5.5	85.6	0
2015/4/15	22	5.3	84.8	0
2015/4/15	23	4.9	82.8	0
2015/4/16	0	4.9	83.5	0
2015/4/16	1	5.2	82.7	0
2015/4/16	2	5.5	82.6	0
2015/4/16	3	5.2	83.4	0
2015/4/16	4	5.2	84.3	0
2015/4/16	5	5.7	83.2	10.16
2015/4/16	6	5.9	83.6	158.76
2015/4/16	7	6.1	79.5	334.23
2015/4/16	8	6.7	72.7	899.95
2015/4/16	9	7.1	71.8	1161.91
2015/4/16	10	7.5	69.8	1244.12
2015/4/16	11	7.8	65.9	1473.79
2015/4/16	12	8.2	65.8	1320.45
2015/4/16	13	8.2	64.6	1050.12
2015/4/16	14	8.4	63.9	1225.82
2015/4/16	15	8.9	60.7	1347.55
2015/4/16	16	8.2	64.2	966.11
2015/4/16	17	7.5	61.6	604.33
2015/4/16	18	6.6	64.9	215.44
2015/4/16	19	5.6	73.8	15.13
2015/4/16	20	5.1	78.1	0
2015/4/16	21	4.9	80.4	0
2015/4/16	22	5.1	82.9	0
2015/4/16	23	4.4	84.2	0
2015/4/17	0	3.6	85.9	0
2015/4/17	1	3	89.2	0
2015/4/17	2	2.6	90	0
2015/4/17	3	2.2	89.3	0
2015/4/17	4	1.8	87.5	0
2015/4/17	5	1.9	84.4	20.1
2015/4/17	6	2.7	83.3	243
2015/4/17	7	4.6	77.5	584.23
2015/4/17	8	6.8	64.6	939.69
2015/4/17	9	8.2	57.1	1186.53
2015/4/17	10	9	53.8	1435.4
2015/4/17	11	9.7	52	1399.49
2015/4/17	12	10.1	50.4	1572.93
2015/4/17	13	10.2	49.2	1111.78
2015/4/17	14	10.4	50.3	1115.16
2015/4/17	15	10.5	47.6	883.23
2015/4/17	16	10.3	46.6	605.46
2015/4/17	17	10.6	44.4	581.07
2015/4/17	18	9.3	49.6	114.05
2015/4/17	19	7.1	61.8	11.29
2015/4/17	20	6.4	64.1	0
2015/4/17	21	6.1	64.9	0
2015/4/17	22	5.8	66.9	0
2015/4/17	23	5.4	65	0
2015/4/18	0	5	64.6	0
2015/4/18	1	4.4	68.4	0
2015/4/18	2	3.5	72.5	0
2015/4/18	3	2.6	80.2	0
2015/4/18	4	2.7	84.5	0
2015/4/18	5	2.5	86.4	21.91
2015/4/18	6	3.3	87.5	244.13
2015/4/18	7	5.4	80.9	579.49
2015/4/18	8	7.9	65.5	925.92
2015/4/18	9	9.8	49.8	1230.34
2015/4/18	10	11.1	42.4	1467.01
2015/4/18	11	11.9	41.9	1624.87
2015/4/18	12	12.8	40.7	1616.74
2015/4/18	13	13	43.1	1283.41
2015/4/18	14	12.7	47.2	1412.81
2015/4/18	15	12.8	36.4	1255.63
2015/4/18	16	11.3	53.4	972.21
2015/4/18	17	9.6	55.5	623.75
2015/4/18	18	8.1	68.8	166.66
2015/4/18	19	6.7	76.9	13.55
2015/4/18	20	6.4	79.8	0
2015/4/18	21	6.3	81.5	0
2015/4/18	22	5.5	82.7	0
2015/4/18	23	4.9	86.9	0
2015/4/19	0	5	88.9	0
2015/4/19	1	5.2	89.2	0
2015/4/19	2	4.9	88.6	0
2015/4/19	3	4.7	89.9	0
2015/4/19	4	5.2	84.8	0
2015/4/19	5	5.9	78.9	32.29
2015/4/19	6	6.6	76.2	266.48
2015/4/19	7	7.7	71.2	616.3
2015/4/19	8	8.9	65.8	965.44
