date	time	Temp	Relative_humidity	PPFD
2012/3/9	13	7.5	85.5	269.80 
2012/3/9	14	7.7	83.6	335.06 
2012/3/9	15	7.7	84.7	251.87 
2012/3/9	16	7.2	86.5	138.12 
2012/3/9	17	6.6	89.6	24.13 
2012/3/9	18	6.2	92.7	0.92 
2012/3/9	19	6.1	93.5	0.00 
2012/3/9	20	5.9	95.5	0.00 
2012/3/9	21	5.9	96.8	0.00 
2012/3/9	22	6	97.4	0.00 
2012/3/9	23	6	97.8	0.00 
2012/3/10	0	6	98	0.00 
2012/3/10	1	6	98.1	0.00 
2012/3/10	2	5.9	98.3	0.00 
2012/3/10	3	5.9	98.3	0.00 
2012/3/10	4	5.8	98.4	0.00 
2012/3/10	5	5.7	98.5	0.00 
2012/3/10	6	5.5	98.6	0.46 
2012/3/10	7	5.5	98.8	23.44 
2012/3/10	8	5.6	98.8	52.40 
2012/3/10	9	5.4	98.8	113.07 
2012/3/10	10	5.3	97.6	320.13 
2012/3/10	11	5.8	93.6	502.83 
2012/3/10	12	6.7	87.8	648.53 
2012/3/10	13	7.6	81.4	826.63 
2012/3/10	14	7.6	79.1	451.58 
2012/3/10	15	7.9	79.2	429.75 
2012/3/10	16	7.5	82.3	266.81 
2012/3/10	17	7.2	84.1	139.27 
2012/3/10	18	6.9	85.9	10.11 
2012/3/10	19	6.7	87.7	0.00 
2012/3/10	20	6.8	88	0.00 
2012/3/10	21	6.6	90.4	0.00 
2012/3/10	22	6.6	88.5	0.00 
2012/3/10	23	6	87.6	0.00 
2012/3/11	0	5.6	84	0.00 
2012/3/11	1	5.3	87.4	0.00 
2012/3/11	2	4.9	88	0.00 
2012/3/11	3	4.5	87.9	0.00 
2012/3/11	4	4.2	90	0.00 
2012/3/11	5	4.2	89.5	0.00 
2012/3/11	6	4.1	89	0.92 
2012/3/11	7	4.8	91.2	58.60 
2012/3/11	8	6.2	93.7	250.72 
2012/3/11	9	6.8	94.3	201.77 
2012/3/11	10	7.2	93.7	303.12 
2012/3/11	11	7.7	89.5	404.01 
2012/3/11	12	7.6	90.5	322.65 
2012/3/11	13	7.5	93	224.30 
2012/3/11	14	7.6	93.5	204.99 
2012/3/11	15	7.5	92.9	143.63 
2012/3/11	16	7.4	92.2	56.76 
2012/3/11	17	7.1	93	35.62 
2012/3/11	18	6.7	95.2	2.53 
2012/3/11	19	6.6	95.9	0.00 
2012/3/11	20	6.6	96.2	0.00 
2012/3/11	21	6.7	95.9	0.00 
2012/3/11	22	6.7	95.5	0.00 
2012/3/11	23	6.8	94.6	0.00 
2012/3/12	0	6.6	94.8	0.00 
2012/3/12	1	6.4	95.9	0.00 
2012/3/12	2	6.4	96.6	0.00 
2012/3/12	3	6.4	96.6	0.00 
2012/3/12	4	6.4	96	0.00 
2012/3/12	5	6.3	94.8	0.00 
2012/3/12	6	6.2	94.2	2.30 
2012/3/12	7	6	94.2	74.46 
2012/3/12	8	6.4	92.6	302.89 
2012/3/12	9	7	90.7	466.75 
2012/3/12	10	7.6	88.3	575.91 
2012/3/12	11	8.6	85	801.35 
2012/3/12	12	8.9	83.1	711.95 
2012/3/12	13	9.9	80.7	970.72 
2012/3/12	14	9.4	82.1	829.39 
2012/3/12	15	8.7	85.6	583.95 
2012/3/12	16	8	88.7	243.83 
2012/3/12	17	7.5	90.7	86.41 
2012/3/12	18	7	92	9.88 
2012/3/12	19	6.8	93	0.00 
2012/3/12	20	6.6	93.3	0.00 
2012/3/12	21	6.5	93.4	0.00 
2012/3/12	22	6.2	94.6	0.00 
2012/3/12	23	6.1	95.5	0.00 
2012/3/13	0	6	95.9	0.00 
2012/3/13	1	5.8	95.5	0.00 
2012/3/13	2	5.6	95.5	0.00 
2012/3/13	3	5.5	95.7	0.00 
2012/3/13	4	5.3	96.5	0.00 
2012/3/13	5	5.5	96.6	0.00 
2012/3/13	6	5.4	95.2	1.84 
2012/3/13	7	6.3	94.4	51.71 
2012/3/13	8	6.7	92.2	277.61 
2012/3/13	9	7.4	89.8	448.82 
2012/3/13	10	8	88.9	571.77 
2012/3/13	11	9.3	84.4	1071.61 
2012/3/13	12	10.2	79.7	1121.48 
2012/3/13	13	10.3	79.6	1183.99 
2012/3/13	14	9.8	79.6	886.61 
2012/3/13	15	9.2	81.1	559.82 
2012/3/13	16	8.5	81.1	280.83 
2012/3/13	17	7.6	82.4	126.17 
2012/3/13	18	6.8	84.4	12.41 
2012/3/13	19	6.2	85.2	0.00 
2012/3/13	20	5.8	86	0.00 
2012/3/13	21	5.6	89.1	0.00 
2012/3/13	22	5.8	91.2	0.00 
2012/3/13	23	5.7	91.6	0.00 
2012/3/14	0	5.9	91.8	0.00 
2012/3/14	1	5.7	92	0.00 
2012/3/14	2	5.6	92.8	0.00 
2012/3/14	3	5.4	92.9	0.00 
2012/3/14	4	5.2	93.4	0.00 
2012/3/14	5	5.1	94.5	0.00 
2012/3/14	6	5.1	94.9	3.45 
2012/3/14	7	5	95.2	68.25 
2012/3/14	8	5.1	95.2	198.33 
2012/3/14	9	5.7	94	360.57 
2012/3/14	10	6.5	91	554.99 
2012/3/14	11	7.7	87.2	994.62 
2012/3/14	12	8.7	82.8	1154.34 
2012/3/14	13	9.4	79.8	1213.86 
2012/3/14	14	9.5	79	1040.13 
2012/3/14	15	9.6	78.2	811.69 
2012/3/14	16	8.7	79.2	515.01 
2012/3/14	17	6	89.7	168.91 
2012/3/14	18	5	94.3	11.03 
2012/3/14	19	4.7	96.3	0.00 
2012/3/14	20	4.7	97.5	0.00 
2012/3/14	21	5.1	98	0.00 
2012/3/14	22	5.5	98	0.00 
2012/3/14	23	5.4	97.5	0.00 
2012/3/15	0	5.2	96.6	0.00 
2012/3/15	1	5	95.7	0.00 
2012/3/15	2	4.9	94.2	0.00 
2012/3/15	3	5	92.4	0.00 
2012/3/15	4	4.9	89.8	0.00 
2012/3/15	5	4.7	85.4	0.00 
2012/3/15	6	4.3	86.6	0.23 
2012/3/15	7	4.2	88.1	11.95 
2012/3/15	8	4.3	87.9	54.70 
2012/3/15	9	4.6	86	105.71 
2012/3/15	10	4.6	84.2	127.32 
2012/3/15	11	4.6	84.5	142.71 
2012/3/15	12	4.6	85.5	145.01 
2012/3/15	13	4.8	86.5	153.74 
2012/3/15	14	4.9	87	148.69 
2012/3/15	15	4.9	86.1	139.50 
2012/3/15	16	4.8	85.8	76.76 
2012/3/15	17	4.6	85	43.43 
2012/3/15	18	4.4	86.7	5.06 
2012/3/15	19	4.1	88	0.00 
2012/3/15	20	3.9	89.2	0.00 
2012/3/15	21	3.7	89.4	0.00 
2012/3/15	22	3.6	89.9	0.00 
2012/3/15	23	3.5	90.3	0.00 
2012/3/16	0	2.9	91.2	0.00 
2012/3/16	1	2	93.9	0.00 
2012/3/16	2	1.5	95.1	0.00 
2012/3/16	3	1	96.1	0.00 
2012/3/16	4	1	96.8	0.00 
2012/3/16	5	0.3	97.3	0.00 
2012/3/16	6	0.2	98	12.41 
2012/3/16	7	0.8	98.3	129.15 
2012/3/16	8	2	98.4	270.03 
2012/3/16	9	3.8	98	657.72 
2012/3/16	10	6.6	93.1	844.79 
2012/3/16	11	9.1	83.3	1013.01 
2012/3/16	12	10.9	76.4	1091.60 
2012/3/16	13	10.8	77.7	714.71 
2012/3/16	14	8.8	83.7	432.50 
2012/3/16	15	6.5	90.5	155.12 
2012/3/16	16	5.8	93.7	81.81 
2012/3/16	17	5.3	95.9	25.97 
2012/3/16	18	5	97	3.91 
2012/3/16	19	5.1	97.1	0.00 
2012/3/16	20	5	96.3	0.00 
2012/3/16	21	4.7	95.4	0.00 
2012/3/16	22	4.5	95.2	0.00 
2012/3/16	23	4.4	94.9	0.00 
2012/3/17	0	4.3	95.2	0.00 
2012/3/17	1	4.4	94.8	0.00 
2012/3/17	2	4.1	93.5	0.00 
2012/3/17	3	3.9	91.8	0.00 
2012/3/17	4	3.8	92.7	0.00 
2012/3/17	5	3.9	95.4	0.00 
2012/3/17	6	4.4	96.1	0.46 
2012/3/17	7	4.6	94.5	11.26 
2012/3/17	8	4.9	93.9	67.79 
2012/3/17	9	5.8	90.7	239.46 
2012/3/17	10	7	86.6	621.41 
2012/3/17	11	8.3	83.2	815.83 
2012/3/17	12	8.6	83.5	468.81 
2012/3/17	13	9.1	83.5	627.15 
2012/3/17	14	9.9	81	728.50 
2012/3/17	15	10	79.2	556.37 
2012/3/17	16	9.3	80.5	275.77 
2012/3/17	17	8.5	83.2	79.28 
2012/3/17	18	7.8	86.5	13.10 
2012/3/17	19	7.2	89	0.00 
2012/3/17	20	7	90.7	0.00 
2012/3/17	21	6.7	91.8	0.00 
2012/3/17	22	6.2	93.9	0.00 
2012/3/17	23	6	95.8	0.00 
2012/3/18	0	5.9	96.6	0.00 
2012/3/18	1	5.9	97	0.00 
2012/3/18	2	5.9	97.3	0.00 
2012/3/18	3	5.9	97.4	0.00 
2012/3/18	4	5.8	97.5	0.00 
2012/3/18	5	5.7	97.7	0.00 
2012/3/18	6	5.6	97.6	3.45 
2012/3/18	7	5.7	97.6	65.04 
2012/3/18	8	5.8	97.6	80.43 
2012/3/18	9	5.9	97.3	154.43 
2012/3/18	10	6.1	97	130.99 
2012/3/18	11	5.9	96.8	112.84 
2012/3/18	12	5.7	96.8	100.20 
2012/3/18	13	4.9	96	90.55 
2012/3/18	14	4.3	94.3	74.00 
2012/3/18	15	4.1	92.5	76.76 
2012/3/18	16	3.8	92.4	67.33 
2012/3/18	17	3.5	93.6	12.41 
2012/3/18	18	3.3	94.5	1.38 
2012/3/18	19	3.4	95.8	0.00 
2012/3/18	20	3.5	96.3	0.00 
2012/3/18	21	2.9	96.9	0.00 
2012/3/18	22	2.9	96.2	0.00 
2012/3/18	23	2.9	90.3	0.00 
2012/3/19	0	2.8	85.7	0.00 
2012/3/19	1	2.1	88.7	0.00 
2012/3/19	2	2.2	91.4	0.00 
2012/3/19	3	2.9	91.4	0.00 
2012/3/19	4	3.6	90.5	0.00 
2012/3/19	5	4.1	89.4	0.00 
2012/3/19	6	3.8	88.2	11.95 
2012/3/19	7	3	81	189.36 
2012/3/19	8	3.4	72.8	508.34 
2012/3/19	9	3.8	64.5	839.73 
2012/3/19	10	4.4	63.6	1093.44 
2012/3/19	11	5	62.3	1258.22 
2012/3/19	12	5.5	64.5	1319.12 
2012/3/19	13	5.8	62.6	1287.17 
2012/3/19	14	5.8	63.7	1149.29 
2012/3/19	15	5.9	65.8	835.36 
2012/3/19	16	5.4	69.2	408.37 
2012/3/19	17	5	71.2	160.41 
2012/3/19	18	4.2	72.4	12.64 
2012/3/19	19	3.8	78.2	0.00 
2012/3/19	20	3.5	81.8	0.00 
2012/3/19	21	3.6	87.6	0.00 
2012/3/19	22	4.2	91.3	0.00 
2012/3/19	23	4.6	91.9	0.00 
2012/3/20	0	5	91	0.00 
2012/3/20	1	5.2	90.6	0.00 
2012/3/20	2	5.1	92.6	0.00 
2012/3/20	3	5.4	89.7	0.00 
2012/3/20	4	5.4	92.7	0.00 
2012/3/20	5	5.6	96.1	0.00 
2012/3/20	6	6.2	95.2	2.99 
2012/3/20	7	6.5	94.2	31.71 
2012/3/20	8	6.6	95.4	63.20 
2012/3/20	9	7.2	95.2	173.51 
2012/3/20	10	8	93.4	318.52 
2012/3/20	11	8.6	91.6	403.32 
2012/3/20	12	9.4	89.2	635.89 
2012/3/20	13	9.8	87.5	416.88 
2012/3/20	14	10.2	87.8	629.91 
2012/3/20	15	9.4	92.1	253.94 
2012/3/20	16	8.9	93.2	110.54 
2012/3/20	17	8.7	91.9	56.76 
2012/3/20	18	8.5	91.7	15.63 
2012/3/20	19	8	92.4	0.00 
2012/3/20	20	7.4	93.4	0.00 
2012/3/20	21	6.9	94.6	0.00 
2012/3/20	22	6.5	95.4	0.00 
2012/3/20	23	6.5	96.8	0.00 
2012/3/21	0	6.6	97.4	0.00 
2012/3/21	1	6.7	97.5	0.00 
2012/3/21	2	6.8	97.3	0.00 
2012/3/21	3	6.9	96.8	0.00 
2012/3/21	4	6.8	96.5	0.00 
2012/3/21	5	6.6	96.8	0.00 
2012/3/21	6	6.3	96.9	7.35 
2012/3/21	7	6.3	96.5	93.99 
2012/3/21	8	6.8	95.2	456.63 
2012/3/21	9	8.1	90.6	705.06 
2012/3/21	10	9.8	84.9	1086.09 
2012/3/21	11	11.1	78	1193.87 
2012/3/21	12	11.9	74.1	1320.49 
2012/3/21	13	12.2	70.7	1073.22 
2012/3/21	14	11.2	76.2	978.08 
2012/3/21	15	11	76	887.53 
2012/3/21	16	10.8	75.6	581.19 
2012/3/21	17	10	77	237.39 
2012/3/21	18	8.7	82.7	34.01 
2012/3/21	19	7.6	87.4	0.00 
2012/3/21	20	6.7	90.9	0.00 
2012/3/21	21	5.8	93.3	0.00 
2012/3/21	22	5.2	94.8	0.00 
2012/3/21	23	4.9	95.9	0.00 
2012/3/22	0	4.6	96.4	0.00 
2012/3/22	1	4.5	97	0.00 
2012/3/22	2	4.4	97.4	0.00 
2012/3/22	3	4.6	97.8	0.00 
2012/3/22	4	4.6	98.2	0.00 
2012/3/22	5	4.6	98.5	0.23 
2012/3/22	6	4.6	98.8	10.11 
2012/3/22	7	4.8	99	76.30 
2012/3/22	8	5.3	99.1	191.89 
2012/3/22	9	6.2	99	384.47 
2012/3/22	10	7.7	99.1	919.24 
2012/3/22	11	10.1	92	1226.96 
2012/3/22	12	11.6	82	1290.62 
2012/3/22	13	12.7	77.5	1256.84 
2012/3/22	14	13.2	73.8	1122.17 
2012/3/22	15	12.7	71.6	901.09 
2012/3/22	16	11.9	69.9	618.88 
2012/3/22	17	10.6	74.1	303.81 
2012/3/22	18	9.1	78.2	52.17 
2012/3/22	19	7.3	85	0.00 
2012/3/22	20	6	89.2	0.00 
2012/3/22	21	5.5	91.5	0.00 
2012/3/22	22	5.1	92.9	0.00 
2012/3/22	23	4.5	94.2	0.00 
2012/3/23	0	4.2	95.2	0.00 
2012/3/23	1	4	95.9	0.00 
2012/3/23	2	3.8	96.4	0.00 
2012/3/23	3	3.6	97	0.00 
2012/3/23	4	4	97.9	0.00 
2012/3/23	5	4.3	98.4	0.23 
2012/3/23	6	4.3	98.8	8.27 
2012/3/23	7	4.6	99	61.59 
2012/3/23	8	4.9	99.1	141.56 
2012/3/23	9	5.1	99.1	240.84 
2012/3/23	10	5.5	99.1	349.31 
2012/3/23	11	5.9	99	399.87 
2012/3/23	12	6.5	98.8	402.63 
2012/3/23	13	7	98.4	381.72 
2012/3/23	14	7.4	97.1	542.12 
2012/3/23	15	7.8	93.5	753.55 
2012/3/23	16	8.3	90.2	625.32 
2012/3/23	17	8.3	89	301.74 
2012/3/23	18	7.5	89.7	52.63 
2012/3/23	19	6.3	91	0.00 
2012/3/23	20	5	93.3	0.00 
2012/3/23	21	3.9	95	0.00 
2012/3/23	22	3.2	96.5	0.92 
2012/3/23	23	5.3	97.2	0.46 
2012/3/24	0	5.3	97.6	0.00 
2012/3/24	1	5.4	98	0.00 
2012/3/24	2	5.1	98.2	0.00 
2012/3/24	3	5.4	98.4	0.00 
2012/3/24	4	5.3	98.6	0.00 
2012/3/24	5	5	98.9	0.00 
2012/3/24	6	4.8	99.1	11.72 
2012/3/24	7	4.2	99.4	86.64 
2012/3/24	8	3.5	99.6	243.37 
2012/3/24	9	3.9	99.7	529.25 
2012/3/24	10	5.2	99.5	1005.88 
2012/3/24	11	7.2	98.6	1323.71 
2012/3/24	12	8.8	84.7	1391.74 
2012/3/24	13	9.7	78.6	1351.52 
2012/3/24	14	10.4	78.6	1204.21 
2012/3/24	15	9.9	81.7	974.17 
2012/3/24	16	9.4	82.4	670.36 
2012/3/24	17	8.7	83.3	345.64 
2012/3/24	18	7.9	84.6	67.10 
2012/3/24	19	6.6	88.8	0.00 
2012/3/24	20	5.5	93.3	0.00 
2012/3/24	21	4.9	95.9	0.00 
2012/3/24	22	4.5	96.9	0.00 
2012/3/24	23	4.2	97.5	0.00 
2012/3/25	0	4	97.5	0.00 
2012/3/25	1	3.8	97	0.00 
2012/3/25	2	3.7	95.9	0.00 
2012/3/25	3	3.7	94	0.00 
2012/3/25	4	3.5	92.6	0.00 
2012/3/25	5	3.5	91.2	0.00 
2012/3/25	6	3.8	90.2	30.34 
2012/3/25	7	5.1	86.9	239.23 
2012/3/25	8	7.1	82.1	598.43 
2012/3/25	9	9	76.5	906.37 
2012/3/25	10	10.9	68.1	1147.68 
2012/3/25	11	12.3	61	1294.07 
2012/3/25	12	13.7	53.6	1354.05 
2012/3/25	13	14.5	49.4	1313.60 
2012/3/25	14	14.7	47.4	1177.55 
2012/3/25	15	14.9	45.5	953.72 
2012/3/25	16	14.8	45.2	661.17 
2012/3/25	17	14.3	47.4	331.39 
2012/3/25	18	12.9	52.5	56.76 
2012/3/25	19	10.5	63.9	0.00 
2012/3/25	20	8.9	81.5	0.00 
2012/3/25	21	7	88.5	0.00 
2012/3/25	22	4.3	92.5	0.00 
2012/3/25	23	3	96.4	0.00 
2012/3/26	0	3	98	0.00 
2012/3/26	1	3.5	98.6	0.00 
2012/3/26	2	3.8	98.9	0.00 
2012/3/26	3	3.8	99.1	0.00 
2012/3/26	4	4	99.3	0.00 
2012/3/26	5	4.1	99.4	0.00 
2012/3/26	6	4	99.5	10.34 
2012/3/26	7	4	99.6	65.27 
2012/3/26	8	4.2	99.7	170.75 
2012/3/26	9	4.8	99.6	372.75 
2012/3/26	10	5.7	99.2	683.23 
2012/3/26	11	7	95.3	956.24 
2012/3/26	12	8.8	85.7	1087.47 
2012/3/26	13	10.6	76.9	1037.60 
2012/3/26	14	11.7	71.1	1063.11 
2012/3/26	15	13	64.9	893.28 
2012/3/26	16	12.6	66.7	614.06 
2012/3/26	17	11.9	68.2	312.77 
2012/3/26	18	9.8	75.5	57.68 
2012/3/26	19	8.5	84.7	0.00 
2012/3/26	20	8.3	86.1	0.00 
2012/3/26	21	8.4	84.3	0.00 
2012/3/26	22	7.6	87.1	0.00 
2012/3/26	23	7.1	89.1	0.00 
2012/3/27	0	6.9	89	0.00 
2012/3/27	1	6.8	88.2	0.00 
2012/3/27	2	6.8	87.6	0.00 
2012/3/27	3	6.9	87.9	0.00 
2012/3/27	4	7	86.8	0.00 
2012/3/27	5	7.1	86.4	0.00 
2012/3/27	6	7.2	86.8	31.02 
2012/3/27	7	7.8	88.2	255.78 
2012/3/27	8	9.2	86	466.06 
2012/3/27	9	10.4	83.2	733.79 
2012/3/27	10	11.9	78.5	1128.60 
2012/3/27	11	13.1	73.8	1277.29 
2012/3/27	12	14.5	68	1336.58 
2012/3/27	13	15.6	61.9	1311.99 
2012/3/27	14	16.2	57.8	1158.48 
2012/3/27	15	16.6	57.9	795.15 
2012/3/27	16	14.9	66.3	656.57 
2012/3/27	17	14.1	67.7	354.83 
2012/3/27	18	12.4	75.2	74.69 
2012/3/27	19	10.4	79	0.23 
2012/3/27	20	9.3	76.6	0.00 
2012/3/27	21	8	78.3	0.00 
2012/3/27	22	7.1	82.6	0.00 
2012/3/27	23	7.2	81.6	0.00 
2012/3/28	0	7.4	78.8	0.00 
2012/3/28	1	8.2	75.2	0.00 
2012/3/28	2	7.8	75.9	0.00 
2012/3/28	3	7.1	80.7	0.00 
2012/3/28	4	6.9	84.7	0.00 
2012/3/28	5	6.8	85.8	0.00 
2012/3/28	6	6.8	86	44.81 
2012/3/28	7	7.5	84.5	271.87 
2012/3/28	8	9	80.6	560.51 
2012/3/28	9	10.3	72.5	595.67 
2012/3/28	10	11.9	67.1	1047.48 
2012/3/28	11	12.9	60.5	1189.96 
2012/3/28	12	11.3	74.6	889.83 
2012/3/28	13	10.4	80	613.14 
2012/3/28	14	9.6	83.7	277.61 
2012/3/28	15	9.1	86.2	277.61 
2012/3/28	16	8.6	87.2	112.38 
2012/3/28	17	8.5	86.1	139.27 
2012/3/28	18	8	84	62.74 
2012/3/28	19	7.6	78.1	0.92 
2012/3/28	20	6.6	82.5	0.00 
2012/3/28	21	6.4	85.7	0.00 
2012/3/28	22	6.1	87.4	0.00 
2012/3/28	23	6	86.2	0.00 
2012/3/29	0	5.9	84.1	0.00 
2012/3/29	1	5.9	84.2	0.00 
2012/3/29	2	5.8	85.2	0.00 
2012/3/29	3	5.9	85.8	0.00 
2012/3/29	4	5.9	87.2	0.00 
2012/3/29	5	5.9	87.4	0.00 
2012/3/29	6	6	86.9	50.33 
2012/3/29	7	6.7	84.1	261.53 
2012/3/29	8	7.3	83.6	505.81 
2012/3/29	9	8.1	76.5	887.07 
2012/3/29	10	8.4	73	1111.37 
2012/3/29	11	8.8	68.4	1274.30 
2012/3/29	12	8.6	68.8	1167.90 
2012/3/29	13	9.1	65.9	1299.35 
2012/3/29	14	9.4	62.6	1208.58 
2012/3/29	15	8.5	68.4	720.23 
2012/3/29	16	8.4	70.3	629.68 
2012/3/29	17	8.2	69.8	371.83 
2012/3/29	18	7.1	76.2	94.45 
2012/3/29	19	6.3	80.5	0.69 
2012/3/29	20	5.6	84.8	0.00 
2012/3/29	21	5.5	85.8	0.00 
2012/3/29	22	5.4	86.8	0.00 
2012/3/29	23	5.5	86.5	0.00 
2012/3/30	0	5.3	86.6	0.00 
2012/3/30	1	4.9	89.8	0.00 
2012/3/30	2	5.2	92.5	0.00 
2012/3/30	3	6	91.4	0.00 
2012/3/30	4	5.4	88	0.00 
2012/3/30	5	5.1	86.4	0.00 
2012/3/30	6	4.7	85.6	61.36 
2012/3/30	7	5.4	82	339.20 
2012/3/30	8	6.4	76	670.13 
2012/3/30	9	7.3	69.4	982.21 
2012/3/30	10	8.2	63.7	1229.03 
2012/3/30	11	8.4	60.2	1381.16 
2012/3/30	12	8.8	58.2	1456.77 
2012/3/30	13	8.8	60.6	1404.15 
2012/3/30	14	8.9	64.7	1253.85 
2012/3/30	15	9	67.8	997.38 
2012/3/30	16	9	69.1	705.06 
2012/3/30	17	8.5	74.1	366.32 
2012/3/30	18	7.5	82.1	100.20 
2012/3/30	19	7.1	89.2	1.61 
2012/3/30	20	7	89.5	0.00 
2012/3/30	21	6.8	90.2	0.00 
2012/3/30	22	6.5	87.8	0.00 
2012/3/30	23	6.1	85.7	0.00 
2012/3/31	0	5.8	83.7	0.00 
2012/3/31	1	5.2	82.8	0.00 
2012/3/31	2	4.6	79.5	0.00 
2012/3/31	3	4.1	77	0.00 
2012/3/31	4	4.2	67.6	0.00 
2012/3/31	5	2.2	83.4	0.23 
2012/3/31	6	0.6	97	23.21 
2012/3/31	7	0.9	92.2	158.11 
2012/3/31	8	1.7	90.5	644.62 
2012/3/31	9	3.4	70.4	602.79 
2012/3/31	10	4.1	60	935.33 
2012/3/31	11	4.9	53.8	1375.65 
2012/3/31	12	5.4	51.5	1514.68 
2012/3/31	13	5.5	52.2	1224.66 
2012/3/31	14	5.5	49.3	998.76 
2012/3/31	15	6.4	38.6	1106.77 
2012/3/31	16	6.4	36.3	777.22 
2012/3/31	17	5.9	39.2	436.64 
2012/3/31	18	4.6	45	120.65 
2012/3/31	19	2.8	50.7	0.92 
2012/3/31	20	1.5	58.3	0.00 
2012/3/31	21	1.1	69.1	0.00 
2012/3/31	22	0.9	81.3	0.00 
2012/3/31	23	0.6	88.1	0.00 
2012/4/1	0	0.2	91.7	0.00 
2012/4/1	1	0.4	92.3	0.00 
2012/4/1	2	0.1	92.5	0.00 
2012/4/1	3	0.1	93.6	0.00 
2012/4/1	4	0.1	94.9	0.00 
2012/4/1	5	0.4	95.4	1.15 
2012/4/1	6	1.3	94	112.61 
2012/4/1	7	3	90.2	254.63 
2012/4/1	8	4.3	84.9	383.32 
2012/4/1	9	5.2	79.3	513.63 
2012/4/1	10	5.8	73	683.00 
2012/4/1	11	6.2	71.7	798.59 
2012/4/1	12	6.6	70	874.66 
2012/4/1	13	6	77.6	391.14 
2012/4/1	14	6	81.5	233.72 
2012/4/1	15	6	84.8	165.92 
2012/4/1	16	6.6	91.1	190.74 
2012/4/1	17	6.5	81.5	382.41 
2012/4/1	18	5.3	80.8	114.45 
2012/4/1	19	4.6	78.8	3.22 
2012/4/1	20	3.9	71.8	0.00 
2012/4/1	21	3	72.7	0.00 
2012/4/1	22	3	72.3	0.00 
2012/4/1	23	2.6	67.6	0.00 
2012/4/2	0	2.2	62.4	0.00 
2012/4/2	1	1.7	59.7	0.00 
2012/4/2	2	1	60.7	0.00 
2012/4/2	3	0.5	64.5	0.00 
2012/4/2	4	0.3	64.3	0.00 
2012/4/2	5	0.4	63.2	0.46 
2012/4/2	6	0.5	64.8	77.22 
2012/4/2	7	1.4	61.6	250.49 
2012/4/2	8	2.3	55.8	573.61 
2012/4/2	9	3.2	51.6	816.06 
2012/4/2	10	3.7	47.9	1185.83 
2012/4/2	11	4	45.1	1264.88 
2012/4/2	12	4.2	48	1384.38 
2012/4/2	13	4.3	47.7	1403.69 
2012/4/2	14	4.4	44.1	1256.15 
2012/4/2	15	4	45.1	1045.64 
2012/4/2	16	3.8	48.1	770.79 
2012/4/2	17	2.9	49.6	341.27 
2012/4/2	18	1.9	57	101.81 
2012/4/2	19	1	64	2.07 
2012/4/2	20	0	68.5	0.00 
2012/4/2	21	-0.9	73.3	0.00 
2012/4/2	22	-1.2	74.9	0.00 
2012/4/2	23	-1.4	76.5	0.00 
2012/4/3	0	-1.6	78.3	0.00 
2012/4/3	1	-1.8	78.8	0.00 
2012/4/3	2	-1.8	78.1	0.00 
2012/4/3	3	-1.9	78.3	0.00 
2012/4/3	4	-2.2	79.9	0.00 
2012/4/3	5	-2.1	82.3	2.53 
2012/4/3	6	-1.8	81.8	51.94 
2012/4/3	7	-1.4	82.3	230.27 
2012/4/3	8	0.2	79.4	410.44 
2012/4/3	9	2.1	68.1	734.02 
2012/4/3	10	3.3	51.4	1071.61 
2012/4/3	11	4.1	45.2	1362.32 
2012/4/3	12	4.5	41.7	1123.09 
2012/4/3	13	4.7	38.7	843.18 
2012/4/3	14	5.1	37.4	888.22 
2012/4/3	15	5.1	42.1	770.79 
2012/4/3	16	4.9	41.6	577.06 
2012/4/3	17	4.1	43.6	301.05 
2012/4/3	18	3.3	47.9	100.20 
2012/4/3	19	2.5	52.6	2.30 
2012/4/3	20	2.1	59.8	0.00 
2012/4/3	21	2	65.7	0.00 
2012/4/3	22	1.1	67.4	0.00 
2012/4/3	23	0.3	70.5	0.00 
2012/4/4	0	-0.8	74.2	0.00 
2012/4/4	1	-1.7	78.7	0.00 
2012/4/4	2	-1.6	80.4	0.00 
2012/4/4	3	-1.5	82.2	0.00 
2012/4/4	4	-2.1	85.6	0.00 
2012/4/4	5	-2.5	88.8	1.38 
2012/4/4	6	-1.6	91.7	113.53 
2012/4/4	7	0.9	89	430.67 
2012/4/4	8	2.8	78.9	767.11 
2012/4/4	9	4.5	59.1	1090.91 
2012/4/4	10	5.3	45	1351.52 
2012/4/4	11	5.8	38.1	1511.24 
2012/4/4	12	6	36.1	1563.63 
2012/4/4	13	6.4	33	1487.80 
2012/4/4	14	6.4	30.1	1334.74 
2012/4/4	15	6.5	26.8	1155.72 
2012/4/4	16	6.1	26.1	848.23 
2012/4/4	17	5.6	24.3	471.80 
2012/4/4	18	4.7	28.2	161.33 
2012/4/4	19	3.3	30.7	2.76 
2012/4/4	20	1.6	37.2	0.00 
2012/4/4	21	-1.1	49.1	0.00 
2012/4/4	22	-1.9	53.2	0.00 
2012/4/4	23	-2.4	56.1	0.00 
2012/4/5	0	-2.8	58.9	0.00 
2012/4/5	1	-2.6	61.9	0.00 
2012/4/5	2	-3.7	68.9	0.00 
2012/4/5	3	-4.1	79.5	0.00 
2012/4/5	4	-3.5	84.7	0.00 
2012/4/5	5	-3.8	88	2.99 
2012/4/5	6	-2.7	89.9	196.03 
2012/4/5	7	-0.1	86.8	650.83 
2012/4/5	8	2.2	76.4	817.67 
