date	time	Temperature	Relative_humidity	PPFD
2013/7/13	7	14.6	93	184.31 
2013/7/13	8	15.2	91.1	301.05 
2013/7/13	9	15.9	88.9	463.07 
2013/7/13	10	17.6	81.9	1151.35 
2013/7/13	11	19.1	74.9	1724.73 
2013/7/13	12	20.2	71.8	1801.26 
2013/7/13	13	20.5	71.6	1786.55 
2013/7/13	14	20.6	71.2	1661.30 
2013/7/13	15	19.4	74.6	1317.74 
2013/7/13	16	18.1	79.1	550.86 
2013/7/13	17	19.2	72.1	802.50 
2013/7/13	18	18.9	72.9	628.30 
2013/7/13	19	17.2	78.3	265.89 
2013/7/13	20	15	86.2	49.41 
2013/7/13	21	13.8	88.8	0.69 
2013/7/13	22	12.8	89.1	0.00 
2013/7/13	23	11.9	90.5	0.00 
2013/7/14	0	11.4	90.6	0.00 
2013/7/14	1	11.7	89.1	0.00 
2013/7/14	2	12.1	85.5	0.00 
2013/7/14	3	12.2	81.9	0.00 
2013/7/14	4	12.2	81.2	14.48 
2013/7/14	5	12.4	80	98.59 
2013/7/14	6	12.6	76.6	277.84 
2013/7/14	7	13.3	73.1	674.27 
2013/7/14	8	14.2	69.7	1006.80 
2013/7/14	9	14.1	72	678.17 
2013/7/14	10	14.1	73	699.09 
2013/7/14	11	14.3	73.6	691.50 
2013/7/14	12	14.7	73.3	708.05 
2013/7/14	13	14.9	74	634.05 
2013/7/14	14	14.7	75.4	472.72 
2013/7/14	15	15.3	73.2	614.06 
2013/7/14	16	15.6	72.8	706.44 
2013/7/14	17	15.8	71.6	652.66 
2013/7/14	18	15.7	72.1	510.64 
2013/7/14	19	14.5	79	158.57 
2013/7/14	20	13.6	82.8	38.84 
2013/7/14	21	12.3	87.7	0.69 
2013/7/14	22	11.5	91.1	0.00 
2013/7/14	23	11	94	0.00 
2013/7/15	0	10.9	95.6	0.00 
2013/7/15	1	11.3	96.4	0.00 
2013/7/15	2	11.1	95.7	0.00 
2013/7/15	3	9.9	95.5	0.46 
2013/7/15	4	10.4	96.8	43.20 
2013/7/15	5	11.6	95.7	136.51 
2013/7/15	6	12.6	93.2	308.41 
2013/7/15	7	14.1	89.1	611.76 
2013/7/15	8	14.9	85.5	334.15 
2013/7/15	9	15.3	85.9	472.95 
2013/7/15	10	16.1	83.4	486.51 
2013/7/15	11	16.9	79.7	659.79 
2013/7/15	12	18.7	70.9	1299.35 
2013/7/15	13	19	68.2	1526.86 
2013/7/15	14	17.5	75.7	948.66 
2013/7/15	15	16.7	81.3	444.91 
2013/7/15	16	16.9	81.9	421.24 
2013/7/15	17	16.6	83.3	230.50 
2013/7/15	18	16	86.3	105.02 
2013/7/15	19	15.7	87.5	79.74 
2013/7/15	20	15.4	87.3	28.73 
2013/7/15	21	14.8	87.9	1.84 
2013/7/15	22	14.1	90.9	0.00 
2013/7/15	23	13.9	93.8	0.00 
2013/7/16	0	13.3	94.8	0.00 
2013/7/16	1	13.2	96.3	0.00 
2013/7/16	2	13.7	96.1	0.00 
2013/7/16	3	14.2	94.8	0.69 
2013/7/16	4	14.4	93.2	19.53 
2013/7/16	5	14.7	91.8	148.00 
2013/7/16	6	15.2	91.2	281.98 
2013/7/16	7	15.9	88.9	633.13 
2013/7/16	8	16.1	86.2	918.33 
2013/7/16	9	17.3	80.8	1232.02 
2013/7/16	10	19.1	71.9	1501.13 
2013/7/16	11	19.1	70.7	1410.58 
2013/7/16	12	20	67	1727.95 
2013/7/16	13	20.7	64.1	1652.11 
2013/7/16	14	21	63.3	1271.77 
2013/7/16	15	21	64.6	959.46 
2013/7/16	16	20.8	66	752.40 
2013/7/16	17	20.8	65.5	904.54 
2013/7/16	18	20	67.2	566.71 
2013/7/16	19	18.7	70.8	273.25 
2013/7/16	20	17.2	77.1	76.07 
2013/7/16	21	15.7	84.2	1.38 
2013/7/16	22	14.6	91.7	0.00 
2013/7/16	23	14.1	95.3	0.00 
2013/7/17	0	13.8	96.5	0.00 
2013/7/17	1	13.7	97.1	0.00 
2013/7/17	2	13.8	97.6	0.00 
2013/7/17	3	13.7	97.6	0.23 
2013/7/17	4	13.6	97.9	45.04 
2013/7/17	5	14.2	97.4	200.17 
2013/7/17	6	15.4	94.7	500.53 
2013/7/17	7	17.1	89.1	842.26 
2013/7/17	8	18.6	82.2	1148.83 
2013/7/17	9	20	75.8	1420.69 
2013/7/17	10	21.2	70.2	1664.75 
2013/7/17	11	22	66.9	1725.88 
2013/7/17	12	22.4	63.4	1836.65 
2013/7/17	13	22.8	61.9	1840.33 
2013/7/17	14	23	58.8	1707.96 
2013/7/17	15	23	54.4	1504.11 
2013/7/17	16	22.5	54.3	1226.73 
2013/7/17	17	21.7	59.3	835.13 
2013/7/17	18	20.8	63.5	564.42 
2013/7/17	19	19.8	67.4	261.53 
2013/7/17	20	18	75.4	60.21 
2013/7/17	21	16.5	81.4	0.46 
2013/7/17	22	15.4	88.1	0.00 
2013/7/17	23	14.6	93.4	0.00 
2013/7/18	0	14	95.1	0.00 
2013/7/18	1	13.6	95.4	0.00 
2013/7/18	2	13.3	95.9	0.00 
2013/7/18	3	13	96.6	0.00 
2013/7/18	4	12.9	96.8	31.25 
2013/7/18	5	13.7	95.7	250.95 
2013/7/18	6	15.4	89.9	516.62 
2013/7/18	7	17.1	83.1	800.43 
2013/7/18	8	18.5	74.9	1094.13 
2013/7/18	9	19.8	68	1354.51 
2013/7/18	10	20.7	65.6	1624.76 
2013/7/18	11	21.2	65.9	1664.75 
2013/7/18	12	21.6	68.2	1827.92 
2013/7/18	13	21.8	67.7	1681.30 
2013/7/18	14	22.1	67.6	1681.07 
2013/7/18	15	21.7	68.7	1259.82 
2013/7/18	16	20.7	73.4	841.57 
2013/7/18	17	19.6	78.9	360.34 
2013/7/18	18	19.1	81.8	191.43 
2013/7/18	19	18	87.2	64.58 
2013/7/18	20	17	89.7	19.07 
2013/7/18	21	16.9	89.2	0.92 
2013/7/18	22	16.4	91.2	0.00 
2013/7/18	23	16.2	92.6	0.00 
2013/7/19	0	15.6	92.8	0.00 
2013/7/19	1	14.9	92.7	0.00 
2013/7/19	2	14.7	93.4	0.00 
2013/7/19	3	14.6	93.6	0.00 
2013/7/19	4	14.4	95.2	15.63 
2013/7/19	5	14.7	95.2	86.64 
2013/7/19	6	15.4	92.9	232.34 
2013/7/19	7	16	90.9	395.50 
2013/7/19	8	16.5	88	400.79 
2013/7/19	9	17.5	83.5	976.24 
2013/7/19	10	18.6	78.3	1152.96 
2013/7/19	11	19.7	74	1681.76 
2013/7/19	12	20.3	70.2	1797.12 
2013/7/19	13	20.7	70	1613.27 
2013/7/19	14	20.7	70.9	1522.73 
2013/7/19	15	21.5	68.6	1447.58 
2013/7/19	16	22.2	65.3	1226.73 
2013/7/19	17	22.3	62.7	882.93 
2013/7/19	18	21.8	63.6	565.34 
2013/7/19	19	21.2	65.2	260.84 
2013/7/19	20	19.5	71.1	65.27 
2013/7/19	21	17.2	77.7	0.46 
2013/7/19	22	15.1	85.4	0.00 
2013/7/19	23	13.1	91.3	0.00 
2013/7/20	0	12.1	94	0.00 
2013/7/20	1	11.5	95.6	0.00 
2013/7/20	2	11.1	97	0.00 
2013/7/20	3	10.6	97.6	0.00 
2013/7/20	4	9.8	97.7	28.27 
2013/7/20	5	10.4	98.2	204.30 
2013/7/20	6	13.2	98.5	541.89 
2013/7/20	7	15.9	91.6	859.03 
2013/7/20	8	19	75.8	1158.25 
2013/7/20	9	21.2	66.2	1439.54 
2013/7/20	10	23.2	55.5	1664.29 
2013/7/20	11	25	44.1	1808.84 
2013/7/20	12	26.2	40.5	1872.04 
2013/7/20	13	26.7	36.8	1839.64 
2013/7/20	14	26.9	35.1	1716.92 
2013/7/20	15	26.4	35.9	1511.93 
2013/7/20	16	25.6	36.2	1246.73 
2013/7/20	17	24.5	41	912.12 
2013/7/20	18	22.9	53.6	541.66 
2013/7/20	19	20.9	67.5	263.82 
2013/7/20	20	17.8	81.9	58.60 
2013/7/20	21	15.1	90.2	0.23 
2013/7/20	22	14.2	93.9	0.00 
2013/7/20	23	14	93	0.00 
2013/7/21	0	13.6	93.4	0.00 
2013/7/21	1	13.3	93.7	0.00 
2013/7/21	2	13.1	93.8	0.00 
2013/7/21	3	12.8	94.9	0.23 
2013/7/21	4	12.5	96.3	14.02 
2013/7/21	5	12.4	96.8	93.76 
2013/7/21	6	12.7	95.8	219.01 
2013/7/21	7	13.1	93.9	471.80 
2013/7/21	8	14.5	88.7	1059.20 
2013/7/21	9	17	77.9	1452.87 
2013/7/21	10	19.7	68.7	1677.39 
2013/7/21	11	21.7	61.2	1817.58 
2013/7/21	12	23.4	55.2	1874.80 
2013/7/21	13	24.8	49.7	1837.34 
2013/7/21	14	25.8	46.7	1709.79 
2013/7/21	15	26.3	45.2	1508.71 
2013/7/21	16	26.3	48.6	1233.63 
2013/7/21	17	25.2	57.2	898.79 
2013/7/21	18	23.8	62.6	533.85 
2013/7/21	19	21.7	69.3	258.08 
2013/7/21	20	19.3	78.1	57.45 
2013/7/21	21	16.8	86.2	0.00 
2013/7/21	22	15	91.1	0.00 
2013/7/21	23	13.8	94.2	0.00 
2013/7/22	0	12.5	96.8	0.00 
2013/7/22	1	12.6	98.1	0.00 
2013/7/22	2	12.3	98.5	0.00 
2013/7/22	3	12	98.7	0.00 
2013/7/22	4	11.8	98.8	14.02 
2013/7/22	5	11.5	98.9	75.15 
2013/7/22	6	11.4	98.9	173.74 
2013/7/22	7	11.8	99	377.12 
2013/7/22	8	12.7	99.1	504.89 
2013/7/22	9	14.2	98	881.56 
2013/7/22	10	15.8	91.3	857.20 
2013/7/22	11	17.3	87.4	1510.32 
2013/7/22	12	19.3	78.5	1819.18 
2013/7/22	13	22	69	1769.09 
2013/7/22	14	23.7	60.8	1680.84 
2013/7/22	15	24.9	53.5	1402.77 
2013/7/22	16	25.7	44.7	1118.03 
2013/7/22	17	25.5	51.2	737.23 
2013/7/22	18	24.2	62.6	464.68 
2013/7/22	19	22.9	67.6	219.24 
2013/7/22	20	20.6	74.5	45.73 
2013/7/22	21	18.4	83	0.23 
2013/7/22	22	16.8	88.7	0.00 
2013/7/22	23	16.2	91.1	0.00 
2013/7/23	0	15.5	91.9	0.00 
2013/7/23	1	14.9	92.3	0.00 
2013/7/23	2	14.9	90.5	0.00 
2013/7/23	3	15	91.5	0.00 
2013/7/23	4	14.7	94.9	17.24 
2013/7/23	5	16.3	98	52.17 
2013/7/23	6	16.7	98.4	173.28 
2013/7/23	7	17.5	95.3	269.34 
2013/7/23	8	18.4	87.5	625.09 
2013/7/23	9	19.6	80.7	1242.13 
2013/7/23	10	20.3	77	1255.92 
2013/7/23	11	21.8	71	1476.77 
2013/7/23	12	22.9	65.8	1825.16 
2013/7/23	13	24	58.2	1838.72 
2013/7/23	14	24.2	54.7	1543.87 
2013/7/23	15	24.1	52.7	1247.41 
2013/7/23	16	23.6	53.5	1213.17 
2013/7/23	17	22.7	51.6	882.01 
2013/7/23	18	21.6	52.1	540.29 
2013/7/23	19	20.2	52.9	242.68 
2013/7/23	20	18	59.4	44.58 
2013/7/23	21	15.4	70.6	0.00 
2013/7/23	22	14.1	79.5	0.00 
2013/7/23	23	14	82.9	0.00 
2013/7/24	0	13.5	84.9	0.00 
2013/7/24	1	11.6	87.2	0.00 
2013/7/24	2	10.6	91.9	0.00 
2013/7/24	3	10.9	95.3	0.00 
2013/7/24	4	9.9	95.6	23.21 
2013/7/24	5	10.2	95.5	214.18 
2013/7/24	6	13.4	92.3	531.32 
2013/7/24	7	17.4	87.1	811.92 
2013/7/24	8	20.5	69	1123.32 
2013/7/24	9	22.1	53.2	1390.59 
2013/7/24	10	23.2	47.6	1638.32 
2013/7/24	11	23.9	48	1889.05 
2013/7/24	12	24.2	48.1	1714.39 
2013/7/24	13	24.2	46.9	1435.17 
2013/7/24	14	24.4	46.6	1711.63 
2013/7/24	15	24.5	45.6	1463.44 
2013/7/24	16	24.5	45.2	1204.21 
2013/7/24	17	24.2	47.1	880.64 
2013/7/24	18	23.2	51	544.19 
2013/7/24	19	21.9	55.2	249.80 
2013/7/24	20	19.3	64.5	29.88 
2013/7/24	21	17.4	72.6	0.00 
2013/7/24	22	16.1	79.8	0.00 
2013/7/24	23	14.6	84.3	0.00 
2013/7/25	0	13.4	89.2	0.00 
2013/7/25	1	13.3	91	0.00 
2013/7/25	2	12.4	91.3	0.00 
2013/7/25	3	12.6	93.3	0.00 
2013/7/25	4	12.2	93.5	31.71 
2013/7/25	5	13.3	94.7	150.53 
2013/7/25	6	14.9	93.4	315.76 
2013/7/25	7	16.4	90	415.27 
2013/7/25	8	19.1	80.3	1110.22 
2013/7/25	9	21.6	66.6	1468.49 
2013/7/25	10	23.1	56.4	1727.95 
2013/7/25	11	24.2	51.8	1941.67 
2013/7/25	12	24.2	52.8	1197.09 
2013/7/25	13	23.5	55.2	663.01 
2013/7/25	14	23	60.8	501.68 
2013/7/25	15	23	59.3	880.41 
2013/7/25	16	22.9	57.3	388.61 
2013/7/25	17	22.8	58.6	432.27 
2013/7/25	18	23.4	57.2	523.97 
2013/7/25	19	22.2	64.8	209.59 
2013/7/25	20	20.1	74.8	37.69 
2013/7/25	21	18.4	84.2	0.00 
2013/7/25	22	17	89.2	0.00 
2013/7/25	23	16.2	90.9	0.00 
2013/7/26	0	15.5	91.8	0.00 
2013/7/26	1	14.9	93.6	0.00 
2013/7/26	2	14.7	94.3	0.00 
2013/7/26	3	13.7	95	0.00 
2013/7/26	4	13.6	96.4	17.24 
2013/7/26	5	13.8	97.2	155.35 
2013/7/26	6	15.9	97.9	415.04 
2013/7/26	7	18.3	94	714.94 
2013/7/26	8	20.3	85.3	1028.17 
2013/7/26	9	21.9	78	1103.55 
2013/7/26	10	23.5	64.7	1467.57 
2013/7/26	11	24.8	56.4	1567.77 
2013/7/26	12	25.4	52.8	1447.58 
2013/7/26	13	25.7	50.5	1045.41 
2013/7/26	14	25.6	58.6	977.62 
2013/7/26	15	25.3	61.4	842.49 
2013/7/26	16	25.4	60.3	773.31 
2013/7/26	17	24.9	62.5	449.05 
2013/7/26	18	24	67.2	237.62 
2013/7/26	19	20.3	90.4	38.15 
2013/7/26	20	19.3	95	6.66 
2013/7/26	21	19.2	95.9	0.00 
2013/7/26	22	18.9	95.9	0.00 
2013/7/26	23	18.5	96.3	0.00 
2013/7/27	0	18.1	96.6	0.00 
2013/7/27	1	18.2	96.6	0.00 
2013/7/27	2	18	96.7	0.00 
2013/7/27	3	18	97.1	0.00 
2013/7/27	4	18	97.5	1.38 
2013/7/27	5	17.6	97.3	11.26 
2013/7/27	6	17.3	96.1	48.49 
2013/7/27	7	17.9	94.5	265.66 
2013/7/27	8	18.7	89.7	336.67 
2013/7/27	9	19.5	83.3	698.40 
2013/7/27	10	20.9	82.4	1356.35 
2013/7/27	11	21.6	80.6	1280.97 
2013/7/27	12	22.9	76	1605.23 
2013/7/27	13	23.3	76.4	1546.17 
2013/7/27	14	23.9	72	1592.13 
2013/7/27	15	23.9	68.9	1019.44 
2013/7/27	16	23.7	70.9	644.85 
2013/7/27	17	23.2	75.1	296.92 
2013/7/27	18	22.8	79	241.30 
2013/7/27	19	21.8	80	117.20 
2013/7/27	20	19.8	82.7	16.55 
2013/7/27	21	18.6	85.5	0.23 
2013/7/27	22	18	89	0.00 
2013/7/27	23	18.2	92.9	0.00 
2013/7/28	0	18.4	94.6	0.00 
2013/7/28	1	18.4	95.8	0.00 
2013/7/28	2	18.3	96.2	0.00 
2013/7/28	3	18.2	96.9	0.00 
2013/7/28	4	18.7	97.7	4.37 
2013/7/28	5	18.6	96.6	96.06 
2013/7/28	6	19	93.8	242.91 
2013/7/28	7	19.7	91.3	356.21 
2013/7/28	8	19.8	89.1	280.83 
2013/7/28	9	20.4	88.8	539.14 
2013/7/28	10	22.1	84.2	1014.62 
2013/7/28	11	24.4	75.1	1433.10 
2013/7/28	12	24.4	71.5	867.31 
2013/7/28	13	25	67.9	992.32 
2013/7/28	14	23.5	72.1	1169.51 
2013/7/28	15	22.7	70.2	745.05 
2013/7/28	16	21.6	72.5	387.92 
2013/7/28	17	20.3	73.3	326.10 
2013/7/28	18	19.6	73.7	172.13 
2013/7/28	19	19	75.2	94.22 
2013/7/28	20	18.4	78.3	32.63 
2013/7/28	21	17.1	83.5	0.00 
2013/7/28	22	16	88	0.00 
2013/7/28	23	15.3	90.6	0.00 
2013/7/29	0	13.4	93.8	0.00 
2013/7/29	1	12.7	96.1	0.00 
2013/7/29	2	12.3	97.3	0.00 
2013/7/29	3	11.9	98	0.00 
2013/7/29	4	12.3	98.8	12.41 
2013/7/29	5	13.2	99.2	110.08 
2013/7/29	6	14.1	99.6	229.58 
2013/7/29	7	14.9	99.8	505.81 
2013/7/29	8	17.3	97.3	1089.76 
2013/7/29	9	20	76.4	1302.57 
2013/7/29	10	21.6	65.4	1624.76 
2013/7/29	11	22.6	60.4	1520.20 
2013/7/29	12	23.6	54.6	1846.76 
2013/7/29	13	24.1	50.9	1272.23 
2013/7/29	14	24.9	48.7	1606.38 
2013/7/29	15	25.2	47.3	1250.17 
2013/7/29	16	24.6	49.1	525.35 
2013/7/29	17	23.1	57.7	107.78 
2013/7/29	18	21.7	70.3	108.70 
2013/7/29	19	20	79.6	14.02 
2013/7/29	20	18.5	87.6	5.29 
2013/7/29	21	17.8	90.8	0.00 
2013/7/29	22	17.5	92.2	0.00 
2013/7/29	23	16.8	94	0.00 
2013/7/30	0	16.4	96.2	0.00 
2013/7/30	1	16.2	96.1	0.00 
2013/7/30	2	15.9	96.7	0.00 
2013/7/30	3	15.4	97.1	0.00 
2013/7/30	4	14.7	97	6.66 
2013/7/30	5	14	97.5	58.14 
2013/7/30	6	14	98.2	175.12 
2013/7/30	7	16	98.7	627.84 
2013/7/30	8	17.5	93	781.82 
2013/7/30	9	19.1	82.5	990.03 
2013/7/30	10	20.2	74.8	1502.96 
2013/7/30	11	21.5	67.5	1796.20 
2013/7/30	12	20.9	67.9	709.66 
2013/7/30	13	17.8	85.2	241.07 
2013/7/30	14	18.1	86.7	855.13 
2013/7/30	15	20.9	67.2	1345.77 
2013/7/30	16	20.8	64.1	892.82 
2013/7/30	17	20.3	62.1	637.96 
2013/7/30	18	19.7	64.5	451.12 
2013/7/30	19	18	72.4	104.10 
2013/7/30	20	17.1	78.2	15.86 
2013/7/30	21	15.8	84.7	0.00 
2013/7/30	22	14.6	91	0.00 
2013/7/30	23	14.3	93.4	0.00 
2013/7/31	0	13.6	95.1	0.00 
2013/7/31	1	12.9	96.1	0.00 
2013/7/31	2	12.8	96.7	0.00 
2013/7/31	3	12.8	97	0.00 
2013/7/31	4	12.4	96.9	12.18 
2013/7/31	5	12.4	96.8	170.98 
2013/7/31	6	13.8	95.3	450.89 
2013/7/31	7	15.6	90.2	715.40 
2013/7/31	8	16.9	81.5	1047.71 
2013/7/31	9	16.3	77.1	523.05 
2013/7/31	10	15.6	85.6	938.78 
2013/7/31	11	17.2	78.7	811.46 
2013/7/31	12	17.3	81.1	1523.42 
2013/7/31	13	18.3	74.8	1067.24 
2013/7/31	14	19.5	62.1	1243.05 
2013/7/31	15	19.4	61.1	814.91 
2013/7/31	16	19.3	59.4	682.54 
2013/7/31	17	18.6	64.8	420.09 
2013/7/31	18	18.2	70.5	357.82 
2013/7/31	19	17.9	70.3	218.32 
2013/7/31	20	16.2	76	22.98 
2013/7/31	21	14.8	83.4	0.00 
2013/7/31	22	13.9	88.4	0.00 
2013/7/31	23	13	91.7	0.00 
2013/8/1	0	12.5	93.9	0.00 
2013/8/1	1	11.1	94.8	0.00 
2013/8/1	2	11	96.8	0.00 
2013/8/1	3	11	97.5	0.00 
2013/8/1	4	10.6	97.7	11.26 
2013/8/1	5	11	98.2	106.63 
2013/8/1	6	12.5	98.5	236.71 
2013/8/1	7	13.9	98.1	462.38 
2013/8/1	8	16	90.9	751.02 
2013/8/1	9	17.2	80.4	660.02 
2013/8/1	10	17.5	77.4	667.14 
2013/8/1	11	17.7	73.7	605.78 
2013/8/1	12	17.9	75.8	420.55 
2013/8/1	13	16.8	86.1	400.56 
2013/8/1	14	15.1	95.5	345.18 
2013/8/1	15	15.4	96.1	278.76 
2013/8/1	16	15.8	97	183.16 
2013/8/1	17	16.6	97.2	190.51 
2013/8/1	18	17	96.3	82.27 
2013/8/1	19	17.2	95.8	51.48 
2013/8/1	20	17.2	95.9	10.34 
2013/8/1	21	17.3	96.4	0.00 
2013/8/1	22	17.3	96.8	0.00 
2013/8/1	23	16.8	97	0.00 
2013/8/2	0	16	97.6	0.00 
2013/8/2	1	15.2	98.2	0.00 
2013/8/2	2	14.2	98.5	0.00 
2013/8/2	3	14	98.9	0.23 
2013/8/2	4	14.7	99.5	8.96 
2013/8/2	5	15.5	99.8	88.71 
2013/8/2	6	16.4	100	221.77 
2013/8/2	7	17.4	100	336.44 
2013/8/2	8	18.6	100	576.83 
2013/8/2	9	20.1	100	1077.58 
2013/8/2	10	23.4	87	1426.67 
2013/8/2	11	25.5	73	984.51 
2013/8/2	12	27.6	60.9	1730.71 
2013/8/2	13	28.7	54.5	1672.79 
2013/8/2	14	29.5	50.2	1548.47 
2013/8/2	15	30.2	48	1352.67 
2013/8/2	16	30.4	47.4	1092.06 
2013/8/2	17	30	48	770.56 
2013/8/2	18	29.1	51.5	456.63 
2013/8/2	19	27.2	59	192.58 
2013/8/2	20	24.7	65.9	17.01 
2013/8/2	21	22.6	74	0.00 
2013/8/2	22	21.7	82	0.00 
2013/8/2	23	21.1	84.2	0.00 
2013/8/3	0	20.3	86.7	0.00 
2013/8/3	1	20.2	86.8	0.00 
2013/8/3	2	19.4	88.7	0.00 
2013/8/3	3	18.5	92	0.00 
2013/8/3	4	18.4	93.2	8.73 
2013/8/3	5	19	92.9	112.38 
2013/8/3	6	20.9	86.5	332.77 
2013/8/3	7	22.9	77.9	654.73 
2013/8/3	8	24.4	71.6	739.99 
2013/8/3	9	25.3	67.8	1038.98 
2013/8/3	10	24.6	67.9	872.59 
2013/8/3	11	23.1	67.5	394.36 
2013/8/3	12	23.6	68.8	1225.12 
2013/8/3	13	24.1	53	891.21 
2013/8/3	14	23.8	52.7	1149.97 
2013/8/3	15	24.3	48.7	1407.36 
2013/8/3	16	23.4	50.4	1024.96 
2013/8/3	17	22.3	56.9	885.23 
2013/8/3	18	21	60.5	431.59 
2013/8/3	19	19.3	67.2	117.89 
2013/8/3	20	18	75.2	16.55 
2013/8/3	21	16.5	82	0.00 
2013/8/3	22	15.4	87	0.00 
2013/8/3	23	14.2	91.2	0.00 
2013/8/4	0	13.8	93.9	0.00 
2013/8/4	1	13.1	94.9	0.00 
2013/8/4	2	12.6	96.2	0.00 
2013/8/4	3	12.2	96.7	0.00 
2013/8/4	4	11.8	96.9	7.58 
2013/8/4	5	11.4	97.6	110.08 
2013/8/4	6	13.3	98.3	418.72 
2013/8/4	7	15.3	96.4	734.94 
2013/8/4	8	17.9	83.8	1041.50 
2013/8/4	9	20	67.5	1336.58 
2013/8/4	10	21.3	59.8	1545.25 
2013/8/4	11	22.3	52.9	1624.76 
2013/8/4	12	23	48.9	1466.19 
2013/8/4	13	23.6	46	1437.24 
2013/8/4	14	23.7	49.3	1506.64 
2013/8/4	15	23.6	48.7	1248.33 
2013/8/4	16	23.8	45.9	1049.55 
2013/8/4	17	23.1	48.1	668.75 
2013/8/4	18	21.5	56	257.85 
2013/8/4	19	20.1	63.9	180.86 
2013/8/4	20	18.8	67.1	40.68 
2013/8/4	21	16.7	76.2	0.00 
2013/8/4	22	15.2	86.1	0.00 
2013/8/4	23	14.4	91.1	0.00 
2013/8/5	0	13.2	94.3	0.00 
2013/8/5	1	12.8	96	0.00 
2013/8/5	2	12	96.9	0.00 
2013/8/5	3	11.5	97.7	0.00 
2013/8/5	4	11.3	98.3	10.11 
2013/8/5	5	11.9	98.9	95.14 
2013/8/5	6	13.6	99.3	403.55 
2013/8/5	7	15.4	97.4	478.24 
2013/8/5	8	17	86.8	398.49 
2013/8/5	9	18.4	72.1	489.04 
2013/8/5	10	19.9	61.8	551.78 
2013/8/5	11	21.7	57.1	910.51 
2013/8/5	12	23.2	55	1163.30 
2013/8/5	13	24.9	53.2	1124.47 
2013/8/5	14	24.9	50.5	793.31 
2013/8/5	15	25.2	48.7	697.25 
2013/8/5	16	25.9	42	906.83 
2013/8/5	17	25	39.8	343.57 
2013/8/5	18	24.1	45.9	319.21 
2013/8/5	19	22.6	53.6	93.76 
2013/8/5	20	21	56.7	11.72 
2013/8/5	21	20.1	56.2	0.00 
2013/8/5	22	19.6	66.7	0.00 
2013/8/5	23	18.9	67.2	0.00 
2013/8/6	0	18.2	71.6	0.00 
2013/8/6	1	17.9	78.5	0.00 
2013/8/6	2	18.2	82.6	0.00 
2013/8/6	3	18.8	83.7	0.00 
2013/8/6	4	19	85.5	0.46 
2013/8/6	5	18.8	89.6	0.69 
2013/8/6	6	17.2	94.9	211.20 
2013/8/6	7	17.9	91	700.46 
2013/8/6	8	19.6	86	848.69 
2013/8/6	9	21.8	81.3	1257.99 
2013/8/6	10	22	79.4	507.19 
2013/8/6	11	22.9	71.7	1333.36 
2013/8/6	12	22.6	73.6	1115.50 
2013/8/6	13	22.6	69.5	1605.23 
2013/8/6	14	22	67.7	1211.33 
2013/8/6	15	21.4	62.7	1132.97 
2013/8/6	16	20	71.2	568.09 
2013/8/6	17	19.7	73.6	361.72 
2013/8/6	18	19.3	76.1	143.86 
2013/8/6	19	18.6	78.2	81.81 
2013/8/6	20	17.6	83.5	3.22 
2013/8/6	21	16.7	87.4	0.00 
2013/8/6	22	16	85.3	0.00 
2013/8/6	23	15.5	76.9	0.00 
2013/8/7	0	14.6	78.6	0.00 
2013/8/7	1	13.9	81.9	0.00 
2013/8/7	2	14	82.9	0.00 
2013/8/7	3	14.2	81.6	0.00 
2013/8/7	4	12.9	84.5	3.22 
2013/8/7	5	12	89	112.38 
2013/8/7	6	13	87.2	387.23 
2013/8/7	7	15	80.2	740.22 
2013/8/7	8	16.7	68.5	1061.27 
2013/8/7	9	17.7	64.7	1368.30 
2013/8/7	10	18.3	62.2	1563.18 
2013/8/7	11	18.7	60.6	1595.12 
2013/8/7	12	19.2	58.1	1785.86 
2013/8/7	13	19.8	57.1	1708.42 
2013/8/7	14	19.9	56.1	1373.81 
2013/8/7	15	19	59.8	620.26 
2013/8/7	16	18.8	61.8	526.27 
2013/8/7	17	17.9	67.1	279.45 
2013/8/7	18	16.9	73	129.84 
2013/8/7	19	16.1	76.6	44.81 
2013/8/7	20	15.5	79.4	5.52 
2013/8/7	21	15.1	82	0.00 
2013/8/7	22	14.9	84.4	0.00 
2013/8/7	23	14.6	87.2	0.00 
2013/8/8	0	14.5	89.4	0.00 
2013/8/8	1	14.4	89.5	0.00 
2013/8/8	2	14.2	92.3	0.00 
2013/8/8	3	14	93.5	0.00 
2013/8/8	4	13.6	95.6	0.23 
2013/8/8	5	13.4	97.1	6.43 
2013/8/8	6	13	97.9	15.86 
2013/8/8	7	12.9	98	50.79 
2013/8/8	8	13.1	98.4	65.73 
2013/8/8	9	13.4	98.7	195.57 
2013/8/8	10	14	98.7	281.29 
2013/8/8	11	15	97.9	576.37 
2013/8/8	12	15	95.9	171.44 
2013/8/8	13	15	94.2	202.69 
2013/8/8	14	15.7	91.5	650.60 
2013/8/8	15	16.5	85.2	613.14 
2013/8/8	16	17.3	82.9	910.97 
2013/8/8	17	18	75.5	549.25 
2013/8/8	18	18.6	71.3	440.09 
2013/8/8	19	18.2	72.9	143.40 
2013/8/8	20	16	81.6	7.12 
2013/8/8	21	14.6	89.7	0.00 
2013/8/8	22	14.6	93.5	0.00 
2013/8/8	23	13.7	90.4	0.00 
2013/8/9	0	12.6	92.8	0.00 
