date	time	Temperature	Relative_humidity	Predicted_PAR
2014/3/12	0	1.1	92.4	0.00 
2014/3/12	1	1.3	95	0.00 
2014/3/12	2	1.5	96.6	0.00 
2014/3/12	3	1.2	97.4	0.00 
2014/3/12	4	1.1	97.9	0.00 
2014/3/12	5	0.4	98.2	0.00 
2014/3/12	6	-0.2	98.6	2.07 
2014/3/12	7	0.8	99.2	173.74 
2014/3/12	8	2.5	98.4	380.57 
2014/3/12	9	5	90.7	655.88 
2014/3/12	10	6.9	76.3	923.15 
2014/3/12	11	8.4	67.5	1059.89 
2014/3/12	12	9.5	57.2	1176.86 
2014/3/12	13	10.3	52.4	1149.29 
2014/3/12	14	10.5	52.1	1020.59 
2014/3/12	15	10.2	47.3	803.65 
2014/3/12	16	9.5	46.8	520.75 
2014/3/12	17	8.4	50.3	214.64 
2014/3/12	18	6.6	58.2	14.25 
2014/3/12	19	5.2	63.2	0.00 
2014/3/12	20	4.1	70	0.00 
2014/3/12	21	3.3	74.2	0.00 
2014/3/12	22	2.6	73.3	0.00 
2014/3/12	23	1.6	77.7	0.00 
2014/3/13	0	1.2	82.9	0.00 
2014/3/13	1	1.3	84.2	0.00 
2014/3/13	2	1.2	83.3	0.00 
2014/3/13	3	0.6	86.8	0.00 
2014/3/13	4	0	90.5	0.00 
2014/3/13	5	0.6	89.8	0.00 
2014/3/13	6	0.8	89.2	2.07 
2014/3/13	7	0.2	90.8	117.20 
2014/3/13	8	1.8	89.8	408.60 
2014/3/13	9	4.6	82.7	688.97 
2014/3/13	10	7.4	65	964.98 
2014/3/13	11	9	57.1	1126.53 
2014/3/13	12	10.2	56.9	1200.99 
2014/3/13	13	10.9	54.5	1168.82 
2014/3/13	14	11.3	48.3	1043.57 
2014/3/13	15	11.2	56.6	786.18 
2014/3/13	16	10.4	56.2	470.65 
2014/3/13	17	9.1	63.7	184.31 
2014/3/13	18	7.1	79.8	11.03 
2014/3/13	19	5.4	91.8	0.00 
2014/3/13	20	5.1	95.2	0.00 
2014/3/13	21	5.9	95.6	0.00 
2014/3/13	22	6.2	96	0.00 
2014/3/13	23	5.7	95.3	0.00 
2014/3/14	0	5.2	94.6	0.00 
2014/3/14	1	4.4	93.7	0.00 
2014/3/14	2	3.6	94.4	0.00 
2014/3/14	3	3.6	94.8	0.00 
2014/3/14	4	3.9	93.7	0.00 
2014/3/14	5	3.8	94.2	0.00 
2014/3/14	6	3.5	95.4	0.92 
2014/3/14	7	3.5	96.9	83.65 
2014/3/14	8	4.3	97.8	276.23 
2014/3/14	9	5.2	96.1	434.80 
2014/3/14	10	6.4	90.5	641.40 
2014/3/14	11	7.7	80.9	790.09 
2014/3/14	12	8.5	73.4	762.51 
2014/3/14	13	8.6	70	564.42 
2014/3/14	14	8.9	69.4	580.96 
2014/3/14	15	9.1	66.8	459.16 
2014/3/14	16	8.8	71.8	126.17 
2014/3/14	17	7.7	82.6	41.14 
2014/3/14	18	6.5	92.2	1.61 
2014/3/14	19	6.4	94.4	0.00 
2014/3/14	20	6.2	95.9	0.00 
2014/3/14	21	6.6	96.2	0.00 
2014/3/14	22	6.7	88.7	0.46 
2014/3/14	23	6.3	80.5	0.00 
2014/3/15	0	6.3	80.7	0.00 
2014/3/15	1	6	85.1	0.00 
2014/3/15	2	6	78.5	0.00 
2014/3/15	3	5.8	77.7	0.00 
2014/3/15	4	5.5	79.1	0.00 
2014/3/15	5	5.2	78.2	0.00 
2014/3/15	6	4.9	77.6	4.83 
2014/3/15	7	4.9	77.4	157.42 
2014/3/15	8	5.4	75.5	430.67 
2014/3/15	9	6	72.6	742.98 
2014/3/15	10	6.7	67	1017.83 
2014/3/15	11	7.2	63.8	1138.48 
2014/3/15	12	7.3	63.4	1162.38 
2014/3/15	13	7.5	62.8	1144.69 
2014/3/15	14	7.3	66.9	907.98 
2014/3/15	15	6.5	73.7	392.52 
2014/3/15	16	6.2	79.5	141.33 
2014/3/15	17	5.8	86.1	42.06 
2014/3/15	18	5.9	87.5	2.99 
2014/3/15	19	5.7	89.2	0.00 
2014/3/15	20	5.5	90.8	0.00 
2014/3/15	21	5.3	92.7	0.00 
2014/3/15	22	5.3	94.9	0.00 
2014/3/15	23	5.1	94	0.00 
2014/3/16	0	5.2	94.2	0.00 
2014/3/16	1	5.2	94.3	0.00 
2014/3/16	2	5.5	95.7	0.00 
2014/3/16	3	6.1	97.7	0.00 
2014/3/16	4	6.8	98.2	0.00 
2014/3/16	5	7	98.6	0.00 
2014/3/16	6	7.2	94	1.61 
2014/3/16	7	7.6	88.8	69.40 
2014/3/16	8	7.9	85.2	320.82 
2014/3/16	9	8.2	83.2	505.81 
2014/3/16	10	8.6	81.9	801.58 
2014/3/16	11	9	80.4	905.00 
2014/3/16	12	9.2	77.8	874.89 
2014/3/16	13	9.8	73.8	1264.19 
2014/3/16	14	9.4	77.5	884.31 
2014/3/16	15	8.1	87.5	303.35 
2014/3/16	16	7.9	92.1	133.98 
2014/3/16	17	7.3	96.2	28.27 
2014/3/16	18	7.3	95.9	3.22 
2014/3/16	19	7.3	93.8	0.23 
2014/3/16	20	7.5	92.6	0.00 
2014/3/16	21	7.4	94.4	0.00 
2014/3/16	22	7.5	95.2	0.00 
2014/3/16	23	7.7	94.3	0.00 
2014/3/17	0	7.8	92.1	0.23 
2014/3/17	1	7.6	92.9	0.00 
2014/3/17	2	7.5	93.7	0.23 
2014/3/17	3	7.4	92.4	0.46 
2014/3/17	4	7.2	88.5	0.00 
2014/3/17	5	6.9	88.2	0.00 
2014/3/17	6	6.9	84.4	2.99 
2014/3/17	7	6.6	84.5	79.06 
2014/3/17	8	7.1	82.7	261.30 
2014/3/17	9	7.4	79.4	620.95 
2014/3/17	10	8.1	75.7	951.19 
2014/3/17	11	7.9	70.1	643.01 
2014/3/17	12	7.9	68.7	728.04 
2014/3/17	13	8.5	68.3	1186.06 
2014/3/17	14	8.8	68	1086.09 
2014/3/17	15	8.3	72.9	462.15 
2014/3/17	16	8	76.6	283.13 
2014/3/17	17	7.6	78.2	185.00 
2014/3/17	18	7.3	82.6	31.25 
2014/3/17	19	6.9	85	0.00 
2014/3/17	20	6.6	86.4	0.00 
2014/3/17	21	6.2	88.8	0.00 
2014/3/17	22	5.7	95.8	0.00 
2014/3/17	23	6.7	97.8	0.00 
2014/3/18	0	7.2	96.6	0.00 
2014/3/18	1	7.3	95.8	0.00 
2014/3/18	2	7.3	95.4	0.00 
2014/3/18	3	7.3	95.4	0.00 
2014/3/18	4	7.1	95	0.00 
2014/3/18	5	6.9	96.1	0.00 
2014/3/18	6	6.8	96.9	3.68 
2014/3/18	7	6.7	97	25.28 
2014/3/18	8	6.7	95.2	96.52 
2014/3/18	9	7	92.8	155.35 
2014/3/18	10	7.4	90.6	323.57 
2014/3/18	11	8	88.6	392.98 
2014/3/18	12	8.4	85	457.78 
2014/3/18	13	8.5	81.8	384.70 
2014/3/18	14	8.1	82.2	277.15 
2014/3/18	15	7.9	82.7	283.13 
2014/3/18	16	7.8	83	198.10 
2014/3/18	17	7.6	83.1	91.46 
2014/3/18	18	7.2	85.8	10.80 
2014/3/18	19	7	88.8	0.00 
2014/3/18	20	6.7	91.8	0.00 
2014/3/18	21	6.5	93.9	0.00 
2014/3/18	22	6.4	94.7	0.00 
2014/3/18	23	6.2	95.3	0.00 
2014/3/19	0	6.2	93.9	0.00 
2014/3/19	1	6.2	92.7	0.00 
2014/3/19	2	6	93	0.00 
2014/3/19	3	5.5	93.9	0.00 
2014/3/19	4	5.7	94.4	0.00 
2014/3/19	5	5.9	93.7	0.00 
2014/3/19	6	6.3	94.4	4.14 
2014/3/19	7	6.6	95	27.58 
2014/3/19	8	7	96.5	96.06 
2014/3/19	9	7.4	95.3	188.90 
2014/3/19	10	7.7	94.2	295.08 
2014/3/19	11	7.9	91.4	315.76 
2014/3/19	12	8.2	89.9	198.56 
2014/3/19	13	8.1	92.6	273.02 
2014/3/19	14	8.6	93.4	324.03 
2014/3/19	15	9.6	88	341.73 
2014/3/19	16	9.4	86.1	290.94 
2014/3/19	17	8.7	86.5	128.92 
2014/3/19	18	8.1	86.9	22.06 
2014/3/19	19	7.6	86.8	0.00 
2014/3/19	20	7.4	87.1	0.00 
2014/3/19	21	7.2	88.2	0.00 
2014/3/19	22	7.3	88.8	0.00 
2014/3/19	23	7.3	89.8	0.00 
2014/3/20	0	7.7	90	0.00 
2014/3/20	1	7.8	89.8	0.00 
2014/3/20	2	7.9	90.4	0.00 
2014/3/20	3	8.4	88.7	0.00 
2014/3/20	4	8.5	87.1	0.00 
2014/3/20	5	8.4	85.5	0.00 
2014/3/20	6	7.5	87.7	6.89 
2014/3/20	7	7	90.8	116.05 
2014/3/20	8	7.6	90.9	364.48 
2014/3/20	9	8.5	87.3	577.52 
2014/3/20	10	10.2	80.2	1015.99 
2014/3/20	11	12.1	70.6	1223.97 
2014/3/20	12	13.5	60.2	1316.36 
2014/3/20	13	14.4	56.6	1306.25 
2014/3/20	14	14.3	57.7	1100.57 
2014/3/20	15	13.6	59.9	742.75 
2014/3/20	16	12.9	61.3	429.29 
2014/3/20	17	12.2	66	221.54 
2014/3/20	18	12.1	60.7	34.01 
2014/3/20	19	12.2	61.1	0.00 
2014/3/20	20	12.6	60	0.00 
2014/3/20	21	12.4	61	0.00 
2014/3/20	22	11.9	62.8	0.00 
2014/3/20	23	10.8	69	0.00 
2014/3/21	0	9.6	78.9	0.00 
2014/3/21	1	8.6	88.5	0.00 
2014/3/21	2	8.1	94.4	0.00 
2014/3/21	3	7.8	94.2	0.00 
2014/3/21	4	7.4	94.1	0.00 
2014/3/21	5	6.9	92	0.00 
2014/3/21	6	6.4	91	5.98 
2014/3/21	7	6.3	90.8	125.71 
2014/3/21	8	6.7	89.5	354.83 
2014/3/21	9	7.3	83.6	469.50 
2014/3/21	10	7.8	79.7	436.18 
2014/3/21	11	8.4	73.5	674.73 
2014/3/21	12	8.4	68	737.46 
2014/3/21	13	7.8	68.4	489.96 
2014/3/21	14	7.3	70.3	371.60 
2014/3/21	15	7.1	71.1	344.72 
2014/3/21	16	7	71.2	274.62 
2014/3/21	17	6.9	70.9	191.20 
2014/3/21	18	6.1	75.8	31.48 
2014/3/21	19	5.4	81.5	0.00 
2014/3/21	20	4.8	85.6	0.00 
2014/3/21	21	4.3	88.6	0.00 
2014/3/21	22	3.6	91.9	0.00 
2014/3/21	23	3.4	93	0.00 
2014/3/22	0	3.2	93.9	0.00 
2014/3/22	1	3.3	93.7	0.00 
2014/3/22	2	3.3	93.8	0.00 
2014/3/22	3	3.3	94.9	0.00 
2014/3/22	4	3.4	95.1	0.00 
2014/3/22	5	3.4	95.1	0.00 
2014/3/22	6	3.8	94.9	8.50 
2014/3/22	7	3.2	95.5	123.64 
2014/3/22	8	4.2	92.7	457.32 
2014/3/22	9	5.8	83.4	829.62 
2014/3/22	10	7.2	76.4	1081.95 
2014/3/22	11	8.2	70.7	1168.36 
2014/3/22	12	9.2	65.7	1070.23 
2014/3/22	13	9.1	62.3	492.03 
2014/3/22	14	8	69.6	242.91 
2014/3/22	15	6.1	85.2	238.77 
2014/3/22	16	5.1	90.9	332.54 
2014/3/22	17	6	87.2	128.69 
2014/3/22	18	4.9	87.5	49.41 
2014/3/22	19	4.2	91.8	0.00 
2014/3/22	20	3.7	90.8	0.00 
2014/3/22	21	3.3	92.2	0.00 
2014/3/22	22	3.1	93.3	0.00 
2014/3/22	23	2.4	94.9	0.00 
2014/3/23	0	2	96	0.00 
2014/3/23	1	1.7	97.7	0.00 
2014/3/23	2	1.8	98.4	0.00 
2014/3/23	3	2.2	97.6	0.00 
2014/3/23	4	1.4	97.1	0.00 
2014/3/23	5	1	97.8	0.00 
2014/3/23	6	1	98.4	22.52 
2014/3/23	7	1.5	98.3	238.54 
2014/3/23	8	2.9	96.5	518.22 
2014/3/23	9	4.8	90.9	803.19 
2014/3/23	10	6.2	84.9	973.71 
2014/3/23	11	7	79.5	617.04 
2014/3/23	12	6.8	78.9	732.41 
2014/3/23	13	7.5	74.2	438.71 
2014/3/23	14	8.4	67.8	756.31 
2014/3/23	15	8.4	64.5	646.46 
2014/3/23	16	8.4	62.2	643.24 
2014/3/23	17	6.6	76.2	264.05 
2014/3/23	18	6.1	77.3	37.69 
2014/3/23	19	5.2	82	0.00 
2014/3/23	20	4.2	84.2	0.00 
2014/3/23	21	3.3	89.7	0.00 
2014/3/23	22	2.6	92.1	0.00 
2014/3/23	23	2.1	94.5	0.00 
2014/3/24	0	1.5	95.8	0.00 
2014/3/24	1	1	96.4	0.00 
2014/3/24	2	0.6	97.3	0.00 
2014/3/24	3	0.4	97.9	0.00 
2014/3/24	4	-0.1	98.3	0.00 
2014/3/24	5	0.2	98.8	0.00 
2014/3/24	6	0.3	99	41.14 
2014/3/24	7	1	99	326.33 
2014/3/24	8	3.1	97.2	572.23 
2014/3/24	9	5.4	87.8	816.75 
2014/3/24	10	6.5	78.9	680.01 
2014/3/24	11	6.5	75.1	423.77 
2014/3/24	12	8.2	66.9	1251.32 
2014/3/24	13	7.8	68.7	553.16 
2014/3/24	14	8.4	67	978.54 
2014/3/24	15	8.2	65.6	458.93 
2014/3/24	16	8.1	65.1	268.88 
2014/3/24	17	7.2	71	108.24 
2014/3/24	18	6.9	72.8	36.31 
2014/3/24	19	6	77.7	0.00 
2014/3/24	20	5.2	83.1	0.00 
2014/3/24	21	5	85.8	0.00 
2014/3/24	22	4.8	87.8	0.00 
2014/3/24	23	4.4	89.6	0.00 
2014/3/25	0	3.3	89.5	0.00 
2014/3/25	1	2.4	91.4	0.00 
2014/3/25	2	2	93.8	0.00 
2014/3/25	3	1.8	95.3	0.00 
2014/3/25	4	1.6	96.1	0.00 
2014/3/25	5	1.3	97	0.00 
2014/3/25	6	0.5	97.8	24.59 
2014/3/25	7	0.6	98.7	150.99 
2014/3/25	8	1.8	99.2	478.47 
2014/3/25	9	4.4	98	826.40 
2014/3/25	10	5.9	88.6	879.26 
2014/3/25	11	7.3	73.9	1128.37 
2014/3/25	12	7.5	67.3	1221.68 
2014/3/25	13	8	63.7	1275.22 
2014/3/25	14	7.9	62.8	857.88 
2014/3/25	15	8.2	57.2	921.08 
2014/3/25	16	7.5	58.8	372.52 
2014/3/25	17	6.7	62.1	124.10 
2014/3/25	18	6	60.2	36.77 
2014/3/25	19	5.5	62.4	0.23 
2014/3/25	20	5.2	65.2	0.00 
2014/3/25	21	5.2	64	0.00 
2014/3/25	22	4.7	70.1	0.00 
2014/3/25	23	2.9	89.5	0.00 
2014/3/26	0	2.5	94.1	0.00 
2014/3/26	1	2.3	94.5	0.00 
2014/3/26	2	2.5	91.5	0.00 
2014/3/26	3	3.3	84.8	0.00 
2014/3/26	4	3.6	85.6	0.00 
2014/3/26	5	3.1	91.9	0.00 
2014/3/26	6	2.9	92.9	4.37 
2014/3/26	7	2.6	96	30.34 
2014/3/26	8	3.2	95.1	175.35 
2014/3/26	9	3.1	95	293.47 
2014/3/26	10	4	93.3	500.99 
2014/3/26	11	4.6	90.8	607.16 
2014/3/26	12	5.2	85.3	412.28 
2014/3/26	13	6.1	79.9	556.60 
2014/3/26	14	5	91	468.81 
2014/3/26	15	6	83.5	835.59 
2014/3/26	16	5.3	81.1	231.65 
2014/3/26	17	5.2	80.8	360.57 
2014/3/26	18	4.9	81.7	91.92 
2014/3/26	19	3.5	84.7	0.00 
2014/3/26	20	2.1	90.4	0.00 
2014/3/26	21	1.4	92.8	0.00 
2014/3/26	22	0.9	94.5	0.00 
2014/3/26	23	0.7	95.5	0.00 
2014/3/27	0	0.4	96.2	0.00 
2014/3/27	1	0.2	96.9	0.00 
2014/3/27	2	0	97.3	0.00 
2014/3/27	3	0.1	97.6	0.00 
2014/3/27	4	0.9	97.8	0.00 
2014/3/27	5	0.7	97.5	0.00 
2014/3/27	6	0.8	98	14.48 
2014/3/27	7	2	99	93.07 
2014/3/27	8	2.6	99.5	181.32 
2014/3/27	9	3.8	98	500.07 
2014/3/27	10	4.5	87.2	236.02 
2014/3/27	11	4.4	88.1	227.28 
2014/3/27	12	4.3	87.8	255.32 
2014/3/27	13	4.6	87.1	261.30 
2014/3/27	14	4.8	84.5	215.10 
2014/3/27	15	4.5	87.2	223.38 
2014/3/27	16	4.2	89.4	120.19 
2014/3/27	17	4.1	89.7	82.27 
2014/3/27	18	4.1	89.6	24.36 
2014/3/27	19	3.9	91.2	0.23 
2014/3/27	20	3.7	92.6	0.00 
2014/3/27	21	3.8	93.8	0.00 
2014/3/27	22	3.9	94.7	0.00 
2014/3/27	23	3.9	95.5	0.00 
2014/3/28	0	4.1	95.7	0.00 
2014/3/28	1	4	95.5	0.00 
2014/3/28	2	4	96	0.00 
2014/3/28	3	4.2	96.3	0.00 
2014/3/28	4	4.4	95.9	0.00 
2014/3/28	5	4.3	96.9	0.00 
2014/3/28	6	4.4	97.1	11.03 
2014/3/28	7	4.8	96.9	54.24 
2014/3/28	8	5	96.1	85.03 
2014/3/28	9	5.5	94.5	154.43 
2014/3/28	10	6.6	91.6	614.74 
2014/3/28	11	8.4	84.4	1055.75 
2014/3/28	12	9.1	79.6	1267.18 
2014/3/28	13	9.5	78.5	1245.81 
2014/3/28	14	9.4	79.7	571.77 
2014/3/28	15	8.6	82.9	397.34 
2014/3/28	16	8.6	81.8	424.23 
2014/3/28	17	8.1	80.6	162.25 
2014/3/28	18	7.5	84.7	40.91 
2014/3/28	19	6.5	88.8	0.00 
2014/3/28	20	5.5	86.7	0.00 
2014/3/28	21	4.8	85.3	0.00 
2014/3/28	22	4.5	86.4	0.00 
2014/3/28	23	4.5	86.9	0.00 
2014/3/29	0	4.7	81	0.00 
2014/3/29	1	4.3	72.1	0.00 
2014/3/29	2	3.7	69.6	0.00 
2014/3/29	3	2.5	74.1	0.00 
2014/3/29	4	2	78.8	0.00 
2014/3/29	5	1.8	79.9	0.00 
2014/3/29	6	1.8	83.6	52.63 
2014/3/29	7	2.6	83.8	315.99 
2014/3/29	8	4.8	78.3	621.87 
2014/3/29	9	6.2	71.2	797.67 
2014/3/29	10	7.5	69.8	932.80 
2014/3/29	11	8.9	66	1066.55 
2014/3/29	12	10.4	60.5	1124.01 
2014/3/29	13	11.5	58.6	1270.86 
2014/3/29	14	11.7	61.1	983.59 
2014/3/29	15	10.8	67	400.33 
2014/3/29	16	10.1	71.4	564.88 
2014/3/29	17	9.2	77.8	333.00 
2014/3/29	18	7.9	84.5	81.58 
2014/3/29	19	6.5	84.5	0.23 
2014/3/29	20	5.2	86.4	0.00 
2014/3/29	21	4.3	87.4	0.00 
2014/3/29	22	3.6	90.2	0.00 
2014/3/29	23	2.8	92.8	0.00 
2014/3/30	0	2.5	93.7	0.00 
2014/3/30	1	2	93.8	0.00 
2014/3/30	2	2.1	94.7	0.00 
2014/3/30	3	1.8	95.8	0.00 
2014/3/30	4	1.2	96.6	0.00 
2014/3/30	5	0.9	97.4	0.23 
2014/3/30	6	0.6	98.2	46.88 
2014/3/30	7	1.6	98.7	237.85 
2014/3/30	8	2.5	98.9	461.23 
2014/3/30	9	4.8	98.4	610.84 
2014/3/30	10	5.4	97.5	589.24 
2014/3/30	11	7.1	96.8	999.91 
2014/3/30	12	9.4	89.7	1342.33 
2014/3/30	13	11.6	82.2	1316.59 
2014/3/30	14	12.6	75.5	1197.78 
2014/3/30	15	13.2	63	951.65 
2014/3/30	16	13.1	69.4	609.92 
2014/3/30	17	11.8	76.2	318.75 
2014/3/30	18	9.5	83.4	68.02 
2014/3/30	19	7.8	87.3	0.00 
2014/3/30	20	6.4	92.9	0.00 
2014/3/30	21	4.8	94.9	0.00 
2014/3/30	22	2.9	97	0.00 
2014/3/30	23	3.3	98.4	0.00 
2014/3/31	0	3.6	99.2	0.00 
2014/3/31	1	3.2	100	0.00 
2014/3/31	2	3	100	0.00 
2014/3/31	3	2.8	100	0.00 
2014/3/31	4	2.2	100	0.00 
2014/3/31	5	1.7	100	0.46 
2014/3/31	6	1.2	100	34.47 
2014/3/31	7	1.6	100	139.50 
2014/3/31	8	2.4	100	240.38 
2014/3/31	9	2.7	100	330.24 
2014/3/31	10	3.6	100	366.32 
2014/3/31	11	4.6	100	332.08 
2014/3/31	12	5	100	401.94 
2014/3/31	13	5.4	100	346.56 
2014/3/31	14	5.6	98.4	305.65 
2014/3/31	15	6.2	94.2	456.86 
2014/3/31	16	7	91.2	500.99 
2014/3/31	17	7.4	89.3	230.73 
2014/3/31	18	6.6	90.9	55.84 
2014/3/31	19	6.1	92.9	0.23 
2014/3/31	20	5.8	93.8	0.00 
2014/3/31	21	4.9	94.4	0.00 
2014/3/31	22	4.1	92.7	0.00 
2014/3/31	23	3.4	92.9	0.00 
2014/4/1	0	2.6	91.3	0.00 
2014/4/1	1	2.5	90.6	0.00 
2014/4/1	2	2.2	91.8	0.00 
2014/4/1	3	2.3	94.5	0.00 
2014/4/1	4	3.4	96.9	0.00 
2014/4/1	5	3.8	98.2	0.69 
2014/4/1	6	3.6	98.4	24.82 
2014/4/1	7	3.8	96.9	74.46 
2014/4/1	8	3.5	95.6	127.55 
2014/4/1	9	4.6	90.7	659.33 
2014/4/1	10	5.3	83.2	734.94 
2014/4/1	11	5.7	81	521.67 
2014/4/1	12	5.8	79.6	553.16 
2014/4/1	13	7.1	74.1	1038.75 
2014/4/1	14	8	63.6	1092.29 
2014/4/1	15	7.8	59.7	775.38 
2014/4/1	16	6.9	65.6	490.19 
2014/4/1	17	6.1	68.2	201.31 
2014/4/1	18	5.4	74.5	55.84 
2014/4/1	19	4.8	76.5	0.69 
2014/4/1	20	4.4	78	0.00 
2014/4/1	21	3.7	82	0.00 
2014/4/1	22	2.8	85.2	0.00 
2014/4/1	23	2.4	82.3	0.00 
2014/4/2	0	1.8	84.9	0.00 
2014/4/2	1	2.2	83.5	0.00 
2014/4/2	2	2.1	86.8	0.00 
2014/4/2	3	2.2	85.4	0.00 
2014/4/2	4	2.3	87	0.00 
2014/4/2	5	2.6	87.8	0.46 
2014/4/2	6	2.9	88.1	36.54 
2014/4/2	7	3.6	88.1	124.10 
2014/4/2	8	4.3	86.4	352.99 
2014/4/2	9	5.4	84.8	492.71 
2014/4/2	10	6.4	81.7	638.65 
2014/4/2	11	7	79.1	553.39 
2014/4/2	12	6.9	76.2	212.35 
2014/4/2	13	5.7	81.7	26.89 
2014/4/2	14	4.6	92.5	218.78 
2014/4/2	15	5.1	93.3	477.55 
2014/4/2	16	5.3	91.4	241.53 
2014/4/2	17	5.5	86.5	147.77 
2014/4/2	18	5.3	83.6	59.52 
2014/4/2	19	4.6	84.7	1.84 
2014/4/2	20	4.2	86.8	0.00 
2014/4/2	21	3.3	88.1	0.00 
2014/4/2	22	2.3	91	0.00 
2014/4/2	23	1.7	93.2	0.00 
2014/4/3	0	1.4	95.3	0.00 
2014/4/3	1	1.3	96.5	0.00 
2014/4/3	2	1.7	96.7	0.00 
2014/4/3	3	2.1	97.1	0.00 
2014/4/3	4	3.1	97.3	0.00 
2014/4/3	5	3.3	96.8	0.46 
2014/4/3	6	3.2	95.1	74.46 
2014/4/3	7	3.4	94.4	351.15 
2014/4/3	8	4.6	89.7	683.69 
2014/4/3	9	6.2	77.3	1018.75 
2014/4/3	10	7.1	69.5	1203.06 
2014/4/3	11	7.8	68.5	1449.65 
2014/4/3	12	8.6	65	1456.77 
2014/4/3	13	9.3	59.7	1452.64 
2014/4/3	14	9.6	55.8	1268.79 
2014/4/3	15	9.5	51.9	1092.29 
2014/4/3	16	8.8	50.9	657.03 
2014/4/3	17	8.3	52.1	429.52 
2014/4/3	18	7.4	55.6	124.33 
2014/4/3	19	5.7	66	2.30 
2014/4/3	20	4	75.4	0.00 
2014/4/3	21	2.9	81	0.00 
2014/4/3	22	2.8	85.8	0.00 
2014/4/3	23	2.6	88.9	0.00 
2014/4/4	0	2	91.3	0.00 
2014/4/4	1	1.2	93.3	0.00 
2014/4/4	2	1.4	94.2	0.00 
2014/4/4	3	1.6	93.2	0.00 
2014/4/4	4	0.6	92	0.00 
2014/4/4	5	0.2	92.3	1.38 
2014/4/4	6	0.5	92.5	100.66 
2014/4/4	7	2.2	89	401.25 
2014/4/4	8	4.1	81.9	589.93 
2014/4/4	9	5.6	69.9	740.45 
2014/4/4	10	5.9	62.6	890.52 
2014/4/4	11	6.4	60.7	1064.26 
2014/4/4	12	6.4	62.5	985.89 
2014/4/4	13	6.8	62	1274.99 
2014/4/4	14	7.3	58.3	1396.10 
2014/4/4	15	7.3	59.5	1118.49 
2014/4/4	16	7.2	58	827.09 
2014/4/4	17	6.3	60.8	316.68 
2014/4/4	18	5.3	65	92.61 
2014/4/4	19	4.5	66.5	2.07 
2014/4/4	20	3.8	68.9	0.00 
2014/4/4	21	3.7	66.2	0.00 
2014/4/4	22	3.3	63.3	0.00 
2014/4/4	23	2.8	72	0.00 
2014/4/5	0	2.7	79.4	0.00 
2014/4/5	1	2.8	83.4	0.00 
2014/4/5	2	3	85.6	0.00 
2014/4/5	3	3	87.7	0.00 
2014/4/5	4	3.3	89	0.00 
2014/4/5	5	3.6	89.6	0.69 
2014/4/5	6	3.7	92.4	15.63 
2014/4/5	7	3.6	96.3	42.29 
2014/4/5	8	4	97.4	59.29 
2014/4/5	9	4.4	96.7	135.82 
2014/4/5	10	4.8	96.5	167.53 
2014/4/5	11	5.2	97.3	222.23 
2014/4/5	12	5.8	97.5	214.41 
2014/4/5	13	6.2	97.5	206.14 
2014/4/5	14	6.7	98.4	156.27 
2014/4/5	15	7.2	99.1	119.04 
2014/4/5	16	8	99.7	179.71 
2014/4/5	17	9	98.8	108.24 
2014/4/5	18	8.8	94.3	59.52 
2014/4/5	19	7.7	94.5	3.22 
2014/4/5	20	7.1	96	0.00 
2014/4/5	21	7	97.3	0.00 
2014/4/5	22	7	98.2	0.00 
2014/4/5	23	7	98.5	0.00 
2014/4/6	0	6.9	99.2	0.00 
2014/4/6	1	7	99.5	0.00 
2014/4/6	2	6.8	99.4	0.00 
2014/4/6	3	6.4	99.2	0.00 
2014/4/6	4	6.7	98.8	0.00 
2014/4/6	5	6.8	96.5	0.46 
2014/4/6	6	6.8	95.7	14.48 
2014/4/6	7	7.1	96.4	105.48 
2014/4/6	8	8.2	94.8	222.46 
2014/4/6	9	9.6	92.2	401.48 
2014/4/6	10	10.5	91.9	416.42 
2014/4/6	11	11.6	91	914.42 
2014/4/6	12	12.6	88	834.67 
2014/4/6	13	12.8	87.5	608.08 
2014/4/6	14	13.2	86.2	381.72 
2014/4/6	15	12.4	89.9	158.11 
2014/4/6	16	12	92	104.33 
2014/4/6	17	11.2	94.8	71.93 
2014/4/6	18	10.6	97.4	24.82 
2014/4/6	19	10.3	98.1	2.76 
2014/4/6	20	10.2	99.2	0.00 
2014/4/6	21	10.2	99.5	0.00 
2014/4/6	22	10	99.8	0.00 
2014/4/6	23	9.9	100	0.00 
2014/4/7	0	9.8	100	0.00 
2014/4/7	1	10	100	0.00 
2014/4/7	2	10	100	0.00 
2014/4/7	3	10	100	0.00 
2014/4/7	4	9.8	100	0.00 
2014/4/7	5	9.7	100	1.15 
2014/4/7	6	9.6	100	23.67 
2014/4/7	7	9.5	100	82.04 
2014/4/7	8	9.5	100	159.72 
2014/4/7	9	9.7	100	185.92 
2014/4/7	10	10.2	100	472.95 
2014/4/7	11	11.1	99.7	515.93 
2014/4/7	12	12.1	94.8	754.24 
2014/4/7	13	12.3	93.7	454.80 
2014/4/7	14	11.6	99.6	406.31 
2014/4/7	15	11.5	100	297.84 
2014/4/7	16	11.7	100	168.45 
2014/4/7	17	11.6	100	85.26 
2014/4/7	18	11.6	100	53.55 
2014/4/7	19	11.5	100	2.30 
2014/4/7	20	11.1	100	0.00 
2014/4/7	21	10.9	100	0.00 
2014/4/7	22	11	100	0.00 
