Time (hour), Direct sunlight (micro mol.m-2.s-1),Diffuse sunlight (micro mol.m-2.s-1),Light at sunlit leaves(micro mol.m-2.s-1),Light at shaded leaves(micro mol.m-2.s-1), Light scattered by leaves(micro mol.m-2.s-1),Solar zenith angle (degree),LAI at sunlit leaves (m2.m-2),LAI at shaded leaves (m2.m-2), Air temperature (oC)
14.299999999999967,1794.1639938240578,191.47980017900736,1543.9229013323845,108.59170627313827,43.49020037806091,33.13812168403779,0.9871197014693179,2.012880298530682,33.71289651593818
14.399999999999967,1780.9844841475617,191.36881845721732,1533.245186127791,108.45759880974146,43.393825757546765,33.67452164512073,0.9820851925222068,2.0179148074777933,33.689576087651254
14.499999999999966,1766.8771534988468,191.2485640996836,1521.812934300709,108.31121150163162,43.288323909723445,34.24056994277389,0.9766745933362793,2.0233254066637207,33.659620088090946
14.599999999999966,1751.8523063523237,191.1187965310411,1509.6338835993158,108.15203851745677,43.17327079681999,34.834665936705235,0.970887405415041,2.029112594584959,33.623049047603025
14.699999999999966,1735.9209326814243,190.9792530309366,1496.7162843458373,107.97953820069772,43.04821408500611,35.45523579266512,0.9647231600917319,2.035276839908268,33.57988803015188
14.799999999999965,1719.0947033253901,190.82964746833576,1483.0688956042422,107.79313294393009,42.91267344897909,36.10074201095629,0.9581814324438794,2.0418185675561205,33.53016661614293
14.899999999999965,1701.385965196041,190.66966889878995,1468.7009812306712,107.59220907383835,42.76614093389522,36.769690952309986,0.9512618564389987,2.0487381435610015,33.4739188821497
14.999999999999964,1682.8077363556747,190.49898001168884,1453.6223058344367,107.37611674989698,42.60808138197184,37.46063854099729,0.9439641413667316,2.0560358586332685,33.411183377559425
15.099999999999964,1663.3737010009538,190.31721541281576,1437.8431306803388,107.14416987957566,42.43793293160912,38.17219434768578,0.9362880896129008,2.063711910387099,33.34200309815324
15.199999999999964,1643.0982043918148,190.12397972558546,1421.3742095662567,106.89564605280466,42.25510759741855,38.90302426290129,0.9282336158301161,2.0717663841698837,33.266425456639034
15.299999999999963,1621.9962477691208,189.9188454921369,1404.2267847135386,106.62978649824186,42.058991940100526,39.651851969388254,0.9198007675574813,2.080199232442519,33.184502250157095
15.399999999999963,1600.0834833100785,189.70135085294652,1386.4125827116668,106.34579606360404,41.848947835687426,40.41745941129214,0.9109897473384201,2.0890102526615797,33.09628962478101
