Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
172.0,0.4399906005788159,19.82808856599295,63.033151403302334,0.24780012140315255,5.032856541852347,3.201912170768328,14.468116444864656,21.70443776606163,30.825621170344732,12.583254361778529,778.5014025230539,18684.033660553294,0.7,160.0956085384164,94.96011828598259,0.0,0.0,15.407647314888003,0.0,94.06479898721692,19.24042202490552,0.0,0.0
173.0,0.43511001487247536,20.263198580865424,64.03871978564824,0.2510808245858273,5.283937366438174,3.2516670388378355,14.594067294496915,21.86418485135166,31.02796747837877,12.70040222432455,800.3655873744055,19208.774096985733,0.7,162.58335194189178,96.74799996612731,0.0,0.0,17.056740283051262,0.0,94.95873982728928,19.326206280197773,0.0,0.0
174.0,0.429726512690765,20.69292509355619,65.03381805698207,0.2542943216504856,5.5382316880886595,3.300844637624601,14.717246296541546,22.02041632262015,31.225860675318856,12.814971969921444,822.3860036970257,19737.264088728618,0.7,165.04223188123004,98.51513816497724,0.0,0.0,18.686700033665307,0.0,95.84230892671424,19.41099524362323,0.0,0.0
175.0,0.4238657910331438,21.116790884589335,66.01737085214098,0.2574369364424453,5.795668624531105,3.349393948489814,14.837616950401825,22.173085885110417,31.41924212113986,12.926929649080973,844.559089582136,20269.418149971265,0.7,167.4696974244907,100.25969958876206,0.0,0.0,20.295835586896974,0.0,96.71458963860665,19.494700952011527,0.0,0.0
176.0,0.41755391840350264,21.534344802992837,66.98835780262844,0.26050533322694175,6.0561739577580465,3.397266742266459,14.9551435876552,22.322148299536213,31.60805451274587,13.036242086326556,866.8812378816723,20805.149709160134,0.7,169.86333711332296,101.97995118004432,0.0,0.0,21.88254841815414,0.0,97.57471543424779,19.57724025162643,0.0,0.0
177.0,0.4087924526229483,21.943137255615785,67.94581432949813,0.2949867900404867,6.3511607477985335,3.444201067275123,15.069791382622626,22.46755939548712,31.79224190095035,13.14287689002389,889.3487972771594,21344.371134651825,0.7,172.21005336375615,103.66648001850334,0.0,0.0,23.43815630820321,0.0,98.4179798534773,19.65816150164137,0.0,0.0
178.0,0.40139251203186843,22.344529767647654,68.8845013985567,0.2981743293905038,6.649335077189037,3.4903425610735237,15.181526362688142,22.609276084517173,31.971749707055086,13.24680246197926,911.9580733616766,21886.993760680238,0.7,174.51712805367617,105.32451941560163,0.0,0.0,24.96748631983526,0.0,99.24699955202645,19.737715801293785,0.0,0.0
179.0,0.39362797255636695,22.73815774020402,69.80733177051366,0.30126603852433437,6.950601115713371,3.5356522558901005,15.29031541836572,22.747256372912915,32.14652473902302,13.347988006802805,934.7053297345896,22432.92791363015,0.7,176.782612794505,106.95266911107137,0.0,0.0,26.46924689142911,0.0,100.06107439976132,19.815835964770642,0.0,0.0
180.0,0.38466520640703283,23.122822946611052,70.7135260945559,0.3042599779045031,7.254861093617874,3.5800020325783883,15.396126313110312,22.881459374137044,32.31651520724026,13.446403541033833,957.5867891087266,22982.08293860944,0.7,179.00010162891942,108.54632529660742,0.0,0.0,27.939191596620475,0.0,100.85790249252935,19.89230109699183,0.0,0.0
181.0,0.37641807257470905,23.49924101918576,71.6005219905504,0.3071486978300228,7.562009791447897,3.6234684541494926,15.498927692870208,23.011845320943955,32.481670739862345,13.542019902025567,980.5986344296706,23534.367226312093,0.7,181.17342270747463,110.10823917244888,0.0,0.0,29.37985806696446,0.0,101.63885943045007,19.967243203148907,0.0,0.0
